index,Time,Floor_network_2_temperature,Radiator_network_1_temperature,Ventilation_network_1_temperature,Outside_temperature_average,District_heat_temperature,Domestic_water_network_1_primary_valve,Domestic_water_network_1_temperature,Inside_temperature,CO2_concentration,Energy_consumption,Outside_humidity,Solar_irradiance,Delayed_temperature
10809,2021-11-30 12:00:00+00:00,32.3,53.8,49.6,-10.0,91.6,29.9,57.8,21.883333333333336,512.2916666666666,109.0,83.0,3.5,21.69583333333333
10810,2021-11-30 13:00:00+00:00,31.7,52.9,49.1,-11.0,91.3,28.8,58.1,21.837500000000002,486.125,107.0,84.0,0.7,21.708333333333332
10811,2021-11-30 13:00:00+00:00,31.7,52.9,49.1,-11.0,91.3,28.8,58.1,21.837500000000002,486.125,108.0,84.0,0.7,21.708333333333332
10812,2021-11-30 14:00:00+00:00,32.2,53.8,49.7,-11.0,91.4,27.4,58.1,21.770833333333332,460.0,111.0,85.0,0.4,21.700000000000003
10813,2021-11-30 14:00:00+00:00,32.2,53.8,49.7,-11.0,91.4,27.4,58.1,21.770833333333332,460.0,114.0,85.0,0.4,21.700000000000003
10814,2021-11-30 15:00:00+00:00,31.5,52.8,49.6,-11.0,91.5,27.6,57.9,21.720833333333335,452.5,108.0,84.0,-0.5,21.6875
10815,2021-11-30 15:00:00+00:00,31.5,52.8,49.6,-11.0,91.5,27.6,57.9,21.720833333333335,452.5,106.0,84.0,-0.5,21.6875
10816,2021-11-30 16:00:00+00:00,32.3,54.1,50.3,-11.0,91.7,27.3,58.1,21.75,441.3333333333333,111.0,84.0,0.5,21.7
10817,2021-11-30 16:00:00+00:00,32.3,54.1,50.3,-11.0,91.7,27.3,58.1,21.75,441.3333333333333,108.0,84.0,0.5,21.7
10818,2021-11-30 17:00:00+00:00,32.4,54.4,49.9,-11.0,91.6,27.2,58.1,21.724999999999998,435.0833333333333,106.0,84.0,0.2,21.708333333333332
10819,2021-11-30 17:00:00+00:00,32.4,54.4,49.9,-11.0,91.6,27.2,58.1,21.724999999999998,435.0833333333333,110.0,84.0,0.2,21.708333333333332
10820,2021-11-30 18:00:00+00:00,32.0,53.0,49.9,-11.0,91.7,28.5,57.9,21.69583333333333,438.1666666666667,108.0,84.0,0.8,21.67083333333333
10821,2021-11-30 18:00:00+00:00,32.0,53.0,49.9,-11.0,91.7,28.5,57.9,21.69583333333333,438.1666666666667,109.0,84.0,0.8,21.67083333333333
10822,2021-11-30 19:00:00+00:00,32.3,54.3,50.4,-11.0,92.3,26.3,58.0,21.708333333333332,430.5416666666667,110.0,84.0,0.9,21.716666666666665
10823,2021-11-30 19:00:00+00:00,32.3,54.3,50.4,-11.0,92.3,26.3,58.0,21.708333333333332,430.5416666666667,113.0,84.0,0.9,21.716666666666665
10824,2021-11-30 20:00:00+00:00,31.5,52.7,49.3,-11.0,92.8,27.2,58.1,21.700000000000003,437.9583333333333,109.0,83.0,1.3,21.69583333333333
10825,2021-11-30 20:00:00+00:00,31.5,52.7,49.3,-11.0,92.8,27.2,58.1,21.700000000000003,437.9583333333333,103.0,83.0,1.3,21.69583333333333
10826,2021-11-30 21:00:00+00:00,31.8,52.8,48.9,-10.0,92.4,27.1,58.0,21.6875,441.5,106.0,83.0,1.2,21.691666666666666
10827,2021-11-30 21:00:00+00:00,31.8,52.8,48.9,-10.0,92.4,27.1,58.0,21.6875,441.5,113.0,83.0,1.2,21.645833333333332
10828,2021-11-30 22:00:00+00:00,31.8,52.9,47.8,-9.3,92.4,27.6,58.0,21.7,437.875,104.0,82.0,0.3,21.645833333333332
10829,2021-11-30 22:00:00+00:00,31.8,52.9,47.8,-9.3,92.4,27.6,58.0,21.7,437.875,103.0,82.0,0.3,21.60416666666667
10830,2021-11-30 23:00:00+00:00,31.6,51.7,48.3,-9.1,91.0,28.6,57.9,21.708333333333332,437.1666666666667,106.0,81.0,1.1,21.59166666666667
10831,2021-11-30 23:00:00+00:00,31.6,51.7,48.3,-9.1,91.0,28.6,57.9,21.708333333333332,437.1666666666667,101.0,81.0,1.1,21.59166666666667
10832,2021-12-01 00:00:00+00:00,31.2,52.5,48.2,-8.8,90.1,27.1,58.0,21.67083333333333,437.8333333333333,104.0,81.0,2.6,21.691666666666666
10833,2021-12-01 00:00:00+00:00,31.2,52.5,48.2,-8.8,90.1,27.1,58.0,21.67083333333333,437.8333333333333,103.0,81.0,2.6,21.691666666666666
10834,2021-12-01 01:00:00+00:00,31.1,51.6,47.0,-8.2,90.0,28.4,58.0,21.716666666666665,425.4166666666667,101.0,78.0,0.4,21.691666666666666
10835,2021-12-01 01:00:00+00:00,31.1,51.6,47.0,-8.2,90.0,28.4,58.0,21.716666666666665,425.4166666666667,96.0,78.0,0.4,21.712500000000002
10836,2021-12-01 02:00:00+00:00,31.0,50.6,46.5,-7.6,89.7,26.5,58.0,21.69583333333333,434.0,103.0,78.0,1.1,21.70833333333334
10837,2021-12-01 02:00:00+00:00,31.0,50.6,46.5,-7.6,89.7,26.5,58.0,21.69583333333333,434.0,94.0,78.0,1.1,21.70833333333334
10838,2021-12-01 03:00:00+00:00,30.9,50.4,45.9,-6.8,89.6,29.9,58.0,21.691666666666666,438.625,96.0,78.0,0.1,21.733333333333338
10839,2021-12-01 04:00:00+00:00,30.3,50.4,45.3,-6.3,89.2,27.5,58.0,21.645833333333332,438.7916666666667,94.0,77.0,0.8,21.733333333333338
10840,2021-12-01 04:00:00+00:00,30.3,50.4,45.3,-6.3,89.2,27.5,58.0,21.645833333333332,438.7916666666667,93.0,77.0,0.8,21.712500000000002
10841,2021-12-01 05:00:00+00:00,30.5,49.8,45.7,-6.5,89.9,28.6,58.0,21.60416666666667,438.875,96.0,75.0,0.9,21.712500000000002
10842,2021-12-01 06:00:00+00:00,30.9,49.8,45.8,-6.4,90.8,29.0,57.9,21.59166666666667,444.5833333333333,93.0,72.0,0.0,21.708333333333332
10843,2021-12-01 06:00:00+00:00,30.9,49.8,45.8,-6.4,90.8,29.0,57.9,21.59166666666667,444.5833333333333,94.0,72.0,0.0,21.708333333333332
10844,2021-12-01 07:00:00+00:00,30.3,50.1,45.1,-6.2,90.9,29.6,58.1,21.691666666666666,487.9583333333333,96.0,73.0,0.8,21.6375
10845,2021-12-01 07:00:00+00:00,30.3,50.1,45.1,-6.2,90.9,29.6,58.1,21.691666666666666,487.9583333333333,92.0,73.0,0.8,21.6375
10846,2021-12-01 08:00:00+00:00,30.4,50.0,45.8,-6.4,90.2,28.5,57.9,21.691666666666666,489.375,94.0,72.0,1.8,21.599999999999998
10847,2021-12-01 09:00:00+00:00,30.6,49.5,44.8,-5.6,89.3,29.4,57.8,21.712500000000002,474.625,92.0,82.0,434.1,21.599999999999998
10848,2021-12-01 10:00:00+00:00,30.1,49.5,43.7,-4.8,89.1,29.2,57.9,21.70833333333334,470.8333333333333,94.0,84.0,614.0,21.63333333333334
10849,2021-12-01 10:00:00+00:00,30.1,49.5,43.7,-4.8,89.1,29.2,57.9,21.70833333333334,470.8333333333333,91.0,84.0,614.0,21.63333333333334
10850,2021-12-01 11:00:00+00:00,29.8,48.7,44.5,-4.9,89.3,27.2,58.1,21.733333333333338,496.2083333333333,92.0,81.0,596.6,21.620833333333334
10851,2021-12-01 11:00:00+00:00,29.8,48.7,44.5,-4.9,89.3,27.2,58.1,21.733333333333338,496.2083333333333,91.0,81.0,596.6,21.620833333333334
10852,2021-12-01 12:00:00+00:00,30.5,49.3,44.0,-5.4,89.4,26.2,58.0,21.712500000000002,482.8333333333333,95.0,80.0,498.6,21.60416666666666
10853,2021-12-01 12:00:00+00:00,30.5,49.3,44.0,-5.4,89.4,26.2,58.0,21.712500000000002,482.8333333333333,91.0,80.0,498.6,21.60416666666666
10854,2021-12-01 13:00:00+00:00,30.4,50.0,45.0,-5.8,89.4,25.3,58.3,21.708333333333332,471.25,91.0,81.0,41.8,21.620833333333334
10855,2021-12-01 13:00:00+00:00,30.4,50.0,45.0,-5.8,89.4,25.3,58.3,21.708333333333332,471.25,95.0,81.0,41.8,21.620833333333334
10856,2021-12-01 14:00:00+00:00,30.5,49.6,45.4,-6.2,89.9,26.2,57.9,21.6375,445.0833333333333,98.0,83.0,2.4,21.629166666666666
10857,2021-12-01 14:00:00+00:00,30.5,49.6,45.4,-6.2,89.9,26.2,57.9,21.6375,445.0833333333333,95.0,83.0,2.4,21.629166666666666
10858,2021-12-01 15:00:00+00:00,30.5,50.7,46.7,-7.4,90.2,27.4,57.9,21.599999999999998,437.0,95.0,87.0,2.2,21.604166666666668
10859,2021-12-01 15:00:00+00:00,30.5,50.7,46.7,-7.4,90.2,27.4,57.9,21.599999999999998,437.0,101.0,87.0,2.2,21.604166666666668
10860,2021-12-01 16:00:00+00:00,31.5,51.6,47.3,-8.2,91.1,27.1,57.9,21.63333333333334,447.4583333333333,103.0,90.0,1.2,21.59166666666667
10861,2021-12-01 16:00:00+00:00,31.5,51.6,47.3,-8.2,91.1,27.1,57.9,21.63333333333334,447.4583333333333,98.0,90.0,1.2,21.59166666666667
10862,2021-12-01 17:00:00+00:00,31.3,52.3,47.9,-9.3,91.3,28.5,58.0,21.620833333333334,442.2916666666667,101.0,90.0,3.0,21.59583333333333
10863,2021-12-01 17:00:00+00:00,31.3,52.3,47.9,-9.3,91.3,28.5,58.0,21.620833333333334,442.2916666666667,108.0,90.0,3.0,21.59583333333333
10864,2021-12-01 18:00:00+00:00,31.5,52.2,48.8,-9.9,91.7,27.0,58.0,21.60416666666666,440.0833333333333,113.0,91.0,4.2,21.6125
10865,2021-12-01 18:00:00+00:00,31.5,52.2,48.8,-9.9,91.7,27.0,58.0,21.60416666666666,440.0833333333333,103.0,91.0,4.2,21.6125
10866,2021-12-01 19:00:00+00:00,32.2,54.3,49.3,-10.0,92.8,24.8,58.0,21.620833333333334,439.9583333333333,113.0,91.0,4.9,21.57916666666667
10867,2021-12-01 19:00:00+00:00,32.2,54.3,49.3,-10.0,92.8,24.8,58.0,21.620833333333334,439.9583333333333,108.0,91.0,4.9,21.57916666666667
10868,2021-12-01 20:00:00+00:00,31.5,52.2,48.8,-10.0,93.4,25.9,58.1,21.629166666666666,442.2916666666667,109.0,90.0,4.0,21.587499999999995
10869,2021-12-01 20:00:00+00:00,31.5,52.2,48.8,-10.0,93.4,25.9,58.1,21.629166666666666,442.2916666666667,113.0,90.0,4.0,21.587499999999995
10870,2021-12-01 21:00:00+00:00,31.9,53.1,49.0,-9.5,94.5,26.7,58.0,21.604166666666668,445.0833333333333,113.0,90.0,2.6,21.60833333333333
10871,2021-12-01 21:00:00+00:00,31.9,53.1,49.0,-9.5,94.5,26.7,58.0,21.604166666666668,445.0833333333333,114.0,90.0,2.6,21.60833333333333
10872,2021-12-01 22:00:00+00:00,31.4,51.9,47.5,-8.7,94.8,24.6,58.0,21.59166666666667,430.7083333333333,109.0,90.0,2.5,21.558333333333334
10873,2021-12-01 22:00:00+00:00,31.4,51.9,47.5,-8.7,94.8,24.6,58.0,21.59166666666667,430.7083333333333,104.0,90.0,2.5,21.558333333333334
10874,2021-12-01 23:00:00+00:00,31.0,51.7,47.4,-8.7,92.8,26.6,58.0,21.59583333333333,444.5416666666667,114.0,90.0,4.0,21.570833333333336
10875,2021-12-01 23:00:00+00:00,31.0,51.7,47.4,-8.7,92.8,26.6,58.0,21.59583333333333,444.5416666666667,111.0,90.0,4.0,21.570833333333336
10876,2021-12-02 00:00:00+00:00,31.6,52.3,48.3,-9.0,91.5,26.3,57.9,21.6125,433.5833333333333,110.0,91.0,4.0,21.57916666666667
10877,2021-12-02 00:00:00+00:00,31.6,52.3,48.3,-9.0,91.5,26.3,57.9,21.6125,433.5833333333333,104.0,91.0,4.0,21.57916666666667
10878,2021-12-02 01:00:00+00:00,31.6,51.4,47.7,-9.0,91.0,26.7,58.0,21.57916666666667,438.5416666666667,110.0,90.0,0.0,21.61666666666667
10879,2021-12-02 01:00:00+00:00,31.6,51.4,47.7,-9.0,91.0,26.7,58.0,21.57916666666667,438.5416666666667,111.0,90.0,0.0,21.61666666666667
10880,2021-12-02 02:00:00+00:00,31.3,52.4,48.5,-9.0,91.1,26.3,58.0,21.587499999999995,440.6666666666667,110.0,88.0,1.9,21.662500000000005
10881,2021-12-02 02:00:00+00:00,31.3,52.4,48.5,-9.0,91.1,26.3,58.0,21.587499999999995,440.6666666666667,111.0,88.0,1.9,21.662500000000005
10882,2021-12-02 03:00:00+00:00,31.1,51.9,46.8,-8.3,91.6,28.7,58.1,21.60833333333333,442.375,106.0,90.0,2.0,21.662500000000005
10883,2021-12-02 03:00:00+00:00,31.1,51.9,46.8,-8.3,91.6,28.7,58.1,21.60833333333333,442.375,110.0,90.0,2.0,21.625000000000004
10884,2021-12-02 04:00:00+00:00,31.0,50.7,46.6,-7.7,91.6,27.1,58.0,21.558333333333334,439.2916666666667,106.0,90.0,2.0,21.625000000000004
10885,2021-12-02 04:00:00+00:00,31.0,50.7,46.6,-7.7,91.6,27.1,58.0,21.558333333333334,439.2916666666667,111.0,90.0,2.0,21.720833333333335
10886,2021-12-02 05:00:00+00:00,30.9,50.7,46.7,-7.1,93.6,27.7,58.3,21.570833333333336,447.2916666666667,111.0,90.0,3.1,21.720833333333335
10887,2021-12-02 05:00:00+00:00,30.9,50.7,46.7,-7.1,93.6,27.7,58.3,21.570833333333336,447.2916666666667,106.0,90.0,3.1,21.741666666666664
10888,2021-12-02 06:00:00+00:00,30.8,51.1,46.1,-6.9,93.4,25.9,57.9,21.57916666666667,449.375,106.0,89.0,0.6,21.741666666666664
10889,2021-12-02 06:00:00+00:00,30.8,51.1,46.1,-6.9,93.4,25.9,57.9,21.57916666666667,449.375,104.0,89.0,0.6,21.754166666666674
10890,2021-12-02 07:00:00+00:00,30.4,50.2,45.2,-6.6,92.9,25.5,58.1,21.61666666666667,489.875,102.0,89.0,-1.2,21.754166666666674
10891,2021-12-02 07:00:00+00:00,30.4,50.2,45.2,-6.6,92.9,25.5,58.1,21.61666666666667,489.875,111.0,89.0,-1.2,21.666666666666668
10892,2021-12-02 08:00:00+00:00,30.4,49.0,45.4,-6.2,91.4,29.2,57.8,21.662500000000005,494.7083333333333,104.0,88.0,2.4,21.633333333333336
10893,2021-12-02 08:00:00+00:00,30.4,49.0,45.4,-6.2,91.4,29.2,57.8,21.662500000000005,494.7083333333333,103.0,88.0,2.4,21.633333333333336
10894,2021-12-02 09:00:00+00:00,30.7,50.4,44.8,-5.9,91.0,28.7,57.9,21.662500000000005,488.75,102.0,88.0,2.1,21.666666666666668
10895,2021-12-02 10:00:00+00:00,30.2,49.7,45.2,-5.5,90.3,28.8,57.6,21.625000000000004,481.2916666666667,99.0,86.0,1.7,21.666666666666668
10896,2021-12-02 10:00:00+00:00,30.2,49.7,45.2,-5.5,90.3,28.8,57.6,21.625000000000004,481.2916666666667,103.0,86.0,1.7,21.633333333333336
10897,2021-12-02 11:00:00+00:00,29.9,48.6,43.7,-5.4,90.2,29.4,57.8,21.720833333333335,517.9583333333334,102.0,85.0,0.6,21.633333333333336
10898,2021-12-02 11:00:00+00:00,29.9,48.6,43.7,-5.4,90.2,29.4,57.8,21.720833333333335,517.9583333333334,91.0,85.0,0.6,21.654166666666665
10899,2021-12-02 12:00:00+00:00,30.5,49.7,44.9,-5.2,90.2,29.0,57.8,21.741666666666664,531.9166666666666,96.0,86.0,1.0,21.654166666666665
10900,2021-12-02 12:00:00+00:00,30.5,49.7,44.9,-5.2,90.2,29.0,57.8,21.741666666666664,531.9166666666666,99.0,86.0,1.0,21.675
10901,2021-12-02 13:00:00+00:00,30.1,49.2,43.9,-5.3,90.1,29.3,57.8,21.754166666666674,510.1666666666667,95.0,86.0,0.8,21.675
10902,2021-12-02 13:00:00+00:00,30.1,49.2,43.9,-5.3,90.1,29.3,57.8,21.754166666666674,510.1666666666667,91.0,86.0,0.8,21.612499999999997
10903,2021-12-02 14:00:00+00:00,30.4,49.1,45.1,-5.4,89.9,28.0,58.1,21.666666666666668,465.3333333333333,96.0,83.0,0.2,21.612499999999997
10904,2021-12-02 15:00:00+00:00,30.1,49.8,44.7,-5.5,89.9,26.9,58.0,21.633333333333336,437.875,94.0,82.0,0.6,21.65416666666667
10905,2021-12-02 15:00:00+00:00,30.1,49.8,44.7,-5.5,89.9,26.9,58.0,21.633333333333336,437.875,95.0,82.0,0.6,21.65416666666667
10906,2021-12-02 16:00:00+00:00,30.1,48.5,44.5,-5.5,90.2,29.4,58.0,21.666666666666668,443.2916666666667,96.0,83.0,0.6,21.641666666666666
10907,2021-12-02 16:00:00+00:00,30.1,48.5,44.5,-5.5,90.2,29.4,58.0,21.666666666666668,443.2916666666667,90.0,83.0,0.6,21.641666666666666
10908,2021-12-02 17:00:00+00:00,30.5,50.3,45.1,-6.3,90.3,29.4,58.0,21.633333333333336,438.25,94.0,81.0,1.1,21.625
10909,2021-12-02 17:00:00+00:00,30.5,50.3,45.1,-6.3,90.3,29.4,58.0,21.633333333333336,438.25,96.0,81.0,1.1,21.625
10910,2021-12-02 18:00:00+00:00,31.0,50.6,46.2,-7.2,90.4,26.2,58.0,21.654166666666665,443.2083333333333,90.0,82.0,0.4,21.641666666666666
10911,2021-12-02 18:00:00+00:00,31.0,50.6,46.2,-7.2,90.4,26.2,58.0,21.654166666666665,443.2083333333333,101.0,82.0,0.4,21.641666666666666
10912,2021-12-02 19:00:00+00:00,31.2,51.7,47.2,-7.7,90.4,27.3,58.0,21.675,435.2083333333333,96.0,83.0,0.0,21.662499999999998
10913,2021-12-02 19:00:00+00:00,31.2,51.7,47.2,-7.7,90.4,27.3,58.0,21.675,435.2083333333333,103.0,83.0,0.0,21.662499999999998
10914,2021-12-02 20:00:00+00:00,31.1,50.8,47.0,-7.9,91.2,27.3,58.0,21.612499999999997,432.5416666666667,105.0,84.0,-1.0,21.620833333333334
10915,2021-12-02 20:00:00+00:00,31.1,50.8,47.0,-7.9,91.2,27.3,58.0,21.612499999999997,432.5416666666667,101.0,84.0,-1.0,21.620833333333334
10916,2021-12-02 21:00:00+00:00,30.9,51.9,46.6,-8.1,91.2,26.0,58.0,21.65416666666667,434.875,107.0,87.0,-0.1,21.637500000000006
10917,2021-12-02 21:00:00+00:00,30.9,51.9,46.6,-8.1,91.2,26.0,58.0,21.65416666666667,434.875,103.0,87.0,-0.1,21.637500000000006
10918,2021-12-02 22:00:00+00:00,31.1,51.2,47.2,-8.2,91.6,26.1,58.0,21.641666666666666,447.375,104.0,88.0,-0.2,21.587500000000002
10919,2021-12-02 22:00:00+00:00,31.1,51.2,47.2,-8.2,91.6,26.1,58.0,21.641666666666666,447.375,105.0,88.0,-0.2,21.587500000000002
10920,2021-12-02 23:00:00+00:00,31.2,51.7,47.9,-8.4,90.5,26.8,58.0,21.625,436.75,110.0,91.0,0.5,21.579166666666666
10921,2021-12-02 23:00:00+00:00,31.2,51.7,47.9,-8.4,90.5,26.8,58.0,21.625,436.75,107.0,91.0,0.5,21.579166666666666
10922,2021-12-03 00:00:00+00:00,31.6,51.8,47.2,-8.8,90.0,26.8,58.0,21.641666666666666,436.125,108.0,90.0,0.7,21.545833333333334
10923,2021-12-03 00:00:00+00:00,31.6,51.8,47.2,-8.8,90.0,26.8,58.0,21.641666666666666,436.125,104.0,90.0,0.7,21.545833333333334
10924,2021-12-03 01:00:00+00:00,31.0,52.0,47.9,-8.5,90.2,27.4,58.0,21.662499999999998,443.5833333333333,105.0,90.0,0.3,21.675
10925,2021-12-03 01:00:00+00:00,31.0,52.0,47.9,-8.5,90.2,27.4,58.0,21.662499999999998,443.5833333333333,110.0,90.0,0.3,21.675
10926,2021-12-03 02:00:00+00:00,31.7,52.5,48.5,-9.3,90.9,27.9,58.1,21.620833333333334,442.7916666666667,115.0,90.0,1.6,21.683333333333334
10927,2021-12-03 02:00:00+00:00,31.7,52.5,48.5,-9.3,90.9,27.9,58.1,21.620833333333334,442.7916666666667,108.0,90.0,1.6,21.662500000000005
10928,2021-12-03 03:00:00+00:00,31.6,51.7,47.6,-9.1,90.8,28.2,58.0,21.637500000000006,442.4166666666667,105.0,91.0,0.3,21.662500000000005
10929,2021-12-03 03:00:00+00:00,31.6,51.7,47.6,-9.1,90.8,28.2,58.0,21.637500000000006,442.4166666666667,107.0,91.0,0.3,21.666666666666668
10930,2021-12-03 04:00:00+00:00,31.6,52.4,48.4,-9.1,91.3,26.9,58.0,21.587500000000002,450.2916666666667,113.0,91.0,0.5,21.666666666666668
10931,2021-12-03 04:00:00+00:00,31.6,52.4,48.4,-9.1,91.3,26.9,58.0,21.587500000000002,450.2916666666667,115.0,91.0,0.5,21.741666666666664
10932,2021-12-03 05:00:00+00:00,31.3,52.5,48.5,-9.3,93.9,26.4,58.1,21.579166666666666,447.375,115.0,90.0,0.2,21.741666666666664
10933,2021-12-03 05:00:00+00:00,31.3,52.5,48.5,-9.3,93.9,26.4,58.1,21.579166666666666,447.375,107.0,90.0,0.2,21.745833333333337
10934,2021-12-03 06:00:00+00:00,31.3,51.7,47.0,-8.8,94.3,27.7,58.1,21.545833333333334,452.5416666666667,108.0,90.0,0.2,21.695833333333336
10935,2021-12-03 06:00:00+00:00,31.3,51.7,47.0,-8.8,94.3,27.7,58.1,21.545833333333334,452.5416666666667,113.0,90.0,0.2,21.695833333333336
10936,2021-12-03 07:00:00+00:00,31.7,52.5,47.8,-8.7,93.8,26.5,58.0,21.675,514.7083333333334,105.0,91.0,0.6,21.629166666666663
10937,2021-12-03 07:00:00+00:00,31.7,52.5,47.8,-8.7,93.8,26.5,58.0,21.675,514.7083333333334,115.0,91.0,0.6,21.629166666666663
10938,2021-12-03 08:00:00+00:00,31.2,51.1,47.4,-8.3,91.6,29.7,58.1,21.683333333333334,532.8333333333334,108.0,90.0,1.5,21.67916666666667
10939,2021-12-03 09:00:00+00:00,31.0,51.6,47.3,-8.0,91.3,27.2,58.1,21.662500000000005,500.4166666666667,106.0,90.0,114.2,21.67916666666667
10940,2021-12-03 09:00:00+00:00,31.0,51.6,47.3,-8.0,91.3,27.2,58.1,21.662500000000005,500.4166666666667,105.0,90.0,114.2,21.65416666666667
10941,2021-12-03 10:00:00+00:00,30.6,50.1,46.0,-7.7,90.8,28.9,58.0,21.666666666666668,516.1666666666666,106.0,89.0,144.1,21.65416666666667
10942,2021-12-03 10:00:00+00:00,30.6,50.1,46.0,-7.7,90.8,28.9,58.0,21.666666666666668,516.1666666666666,108.0,89.0,144.1,21.629166666666666
10943,2021-12-03 11:00:00+00:00,31.0,51.1,46.8,-7.5,90.7,27.1,58.0,21.741666666666664,528.8333333333334,106.0,89.0,1.4,21.629166666666666
10944,2021-12-03 11:00:00+00:00,31.0,51.1,46.8,-7.5,90.7,27.1,58.0,21.741666666666664,528.8333333333334,108.0,89.0,1.4,21.649999999999995
10945,2021-12-03 12:00:00+00:00,30.9,51.3,46.3,-7.5,91.1,27.7,57.9,21.745833333333337,495.2916666666667,106.0,89.0,4.0,21.649999999999995
10946,2021-12-03 13:00:00+00:00,31.4,51.7,47.3,-7.6,91.3,27.5,58.0,21.695833333333336,471.875,104.0,89.0,2.0,21.65416666666667
10947,2021-12-03 13:00:00+00:00,31.4,51.7,47.3,-7.6,91.3,27.5,58.0,21.695833333333336,471.875,108.0,89.0,2.0,21.65416666666667
10948,2021-12-03 14:00:00+00:00,30.5,49.8,45.7,-7.5,91.0,26.7,58.0,21.629166666666663,453.8333333333333,106.0,89.0,1.6,21.641666666666666
10949,2021-12-03 14:00:00+00:00,30.5,49.8,45.7,-7.5,91.0,26.7,58.0,21.629166666666663,453.8333333333333,101.0,89.0,1.6,21.641666666666666
10950,2021-12-03 15:00:00+00:00,31.3,51.9,47.1,-7.5,90.9,27.8,58.0,21.67916666666667,450.4166666666667,105.0,90.0,1.8,21.654166666666665
10951,2021-12-03 15:00:00+00:00,31.3,51.9,47.1,-7.5,90.9,27.8,58.0,21.67916666666667,450.4166666666667,104.0,90.0,1.8,21.654166666666665
10952,2021-12-03 16:00:00+00:00,30.6,50.6,46.4,-7.0,91.5,27.3,57.9,21.65416666666667,448.2916666666667,101.0,90.0,1.4,21.65833333333333
10953,2021-12-03 16:00:00+00:00,30.6,50.6,46.4,-7.0,91.5,27.3,57.9,21.65416666666667,448.2916666666667,96.0,90.0,1.4,21.65833333333333
10954,2021-12-03 17:00:00+00:00,30.5,49.3,45.0,-6.4,91.4,26.8,58.1,21.629166666666666,451.1666666666667,105.0,89.0,1.4,21.625
10955,2021-12-03 17:00:00+00:00,30.5,49.3,45.0,-6.4,91.4,26.8,58.1,21.629166666666666,451.1666666666667,94.0,89.0,1.4,21.625
10956,2021-12-03 18:00:00+00:00,30.7,50.6,45.4,-5.9,91.3,27.4,58.0,21.649999999999995,451.875,99.0,90.0,1.2,21.6375
10957,2021-12-03 18:00:00+00:00,30.7,50.6,45.4,-5.9,91.3,27.4,58.0,21.649999999999995,451.875,96.0,90.0,1.2,21.6375
10958,2021-12-03 19:00:00+00:00,30.0,48.8,43.8,-5.5,91.2,26.3,58.1,21.65416666666667,460.6666666666667,94.0,90.0,1.6,21.645833333333332
10959,2021-12-03 19:00:00+00:00,30.0,48.8,43.8,-5.5,91.2,26.3,58.1,21.65416666666667,460.6666666666667,90.0,90.0,1.6,21.645833333333332
10960,2021-12-03 20:00:00+00:00,30.2,48.9,44.7,-4.9,90.8,27.7,58.0,21.641666666666666,441.0833333333333,99.0,91.0,1.9,21.61666666666667
10961,2021-12-03 20:00:00+00:00,30.2,48.9,44.7,-4.9,90.8,27.7,58.0,21.641666666666666,441.0833333333333,91.0,91.0,1.9,21.61666666666667
10962,2021-12-03 21:00:00+00:00,30.0,49.0,43.6,-4.5,90.6,24.9,58.0,21.654166666666665,450.2916666666667,90.0,90.0,1.9,21.629166666666666
10963,2021-12-03 21:00:00+00:00,30.0,49.0,43.6,-4.5,90.6,24.9,58.0,21.654166666666665,450.2916666666667,92.0,90.0,1.9,21.629166666666666
10964,2021-12-03 22:00:00+00:00,29.9,48.1,43.6,-4.4,90.6,28.6,58.0,21.65833333333333,446.4166666666667,88.0,91.0,1.7,21.61666666666667
10965,2021-12-03 22:00:00+00:00,29.9,48.1,43.6,-4.4,90.6,28.6,58.0,21.65833333333333,446.4166666666667,91.0,91.0,1.7,21.61666666666667
10966,2021-12-03 23:00:00+00:00,29.8,48.3,43.2,-4.2,90.3,24.6,58.0,21.625,451.375,92.0,91.0,2.2,21.645833333333332
10967,2021-12-03 23:00:00+00:00,29.8,48.3,43.2,-4.2,90.3,24.6,58.0,21.625,451.375,89.0,91.0,2.2,21.645833333333332
10968,2021-12-04 00:00:00+00:00,29.7,49.1,43.9,-4.6,88.5,24.5,58.0,21.6375,439.0833333333333,88.0,91.0,2.4,21.625
10969,2021-12-04 00:00:00+00:00,29.7,49.1,43.9,-4.6,88.5,24.5,58.0,21.6375,439.0833333333333,93.0,91.0,2.4,21.625
10970,2021-12-04 01:00:00+00:00,29.9,48.4,43.3,-4.3,88.2,25.9,58.0,21.645833333333332,440.875,89.0,90.0,0.9,21.620833333333334
10971,2021-12-04 01:00:00+00:00,29.9,48.4,43.3,-4.3,88.2,25.9,58.0,21.645833333333332,440.875,88.0,90.0,0.9,21.620833333333334
10972,2021-12-04 02:00:00+00:00,29.9,48.2,43.6,-4.4,88.3,26.9,58.0,21.61666666666667,435.1666666666667,93.0,89.0,1.0,21.654166666666665
10973,2021-12-04 02:00:00+00:00,29.9,48.2,43.6,-4.4,88.3,26.9,58.0,21.61666666666667,435.1666666666667,94.0,89.0,1.0,21.654166666666665
10974,2021-12-04 03:00:00+00:00,30.0,49.0,43.8,-4.8,88.3,27.8,58.1,21.629166666666666,440.9583333333333,88.0,89.0,1.3,21.670833333333338
