timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Radiator_network_1_secondary_valve,Radiator_network_2_temperature,Radiator_network_2_primary_valve,Radiator_network_2_secondary_valve,Energy_consumption,Outside_temperature_average,Inside_temperature,CO2_concentration,avg_humidity,Outside_humidity,Solar_irradiance
2021-01-03 10:00:00+00:00,81.4988474617109,0.0,54.388878256972696,84.82040982523549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-3.3,20.788333333333334,,18.166666666666668,89.0,31.5
2021-01-03 11:00:00+00:00,81.63833246092798,0.0,54.271182618708,85.0124714911437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-3.2,20.76,,18.166666666666668,90.0,24.9
2021-01-03 12:00:00+00:00,81.38846000434077,0.0,54.33763254074398,85.23682869370278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-3.0,20.775,,18.228333333333335,90.0,17.4
2021-01-03 13:00:00+00:00,81.25333334325347,0.0,54.32445500147949,85.43685470082617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.8,20.78166666666667,,18.428333333333335,92.0,6.3
2021-01-03 14:00:00+00:00,81.2866688453595,0.0,54.31128058520972,84.96844394862985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.9,20.786666666666665,,18.673333333333332,92.0,-0.7
2021-01-03 15:00:00+00:00,81.28884726767707,0.0,54.08057410712111,85.06794732814787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-2.6,20.783333333333335,,18.838333333333335,89.0,-0.9
2021-01-03 16:00:00+00:00,81.35551435901849,0.0,54.07381453291533,85.67411505542778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.2,20.783333333333335,,18.938333333333333,87.0,-1.2
2021-01-03 17:00:00+00:00,81.39564379949638,0.0,54.04118496321004,85.29128348351819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-2.1,20.778333333333332,,18.75,88.0,-1.0
2021-01-03 18:00:00+00:00,81.2161525220607,0.0,53.94897557082196,85.12281078453816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.2,20.793333333333333,,18.871666666666666,88.0,-1.1
2021-01-03 19:00:00+00:00,81.18730740223621,0.0,53.93333330032332,84.93027821120747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-2.3,20.794999999999998,,19.016666666666666,89.0,-1.0
2021-01-03 20:00:00+00:00,81.16268713218949,0.0,54.175347805212255,86.17470289489974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-2.3,20.8,,18.683333333333334,88.0,-1.1
2021-01-03 21:00:00+00:00,81.19666363706821,0.0,54.2982300489534,85.56108106561886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.4,20.783333333333335,,18.5,88.0,-0.9
2021-01-03 22:00:00+00:00,81.10346635272353,0.0,54.34727989719055,85.21226782854649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.5,20.775000000000002,,18.438333333333333,89.0,-0.9
2021-01-03 23:00:00+00:00,81.10819619853125,0.0,54.449447682565896,85.27285236182597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-2.5,20.783333333333335,,18.333333333333332,89.0,-0.5
2021-01-04 00:00:00+00:00,81.09499817403179,0.0,54.51504219768125,85.24745773841705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-2.6,20.766666666666666,,18.326666666666668,88.0,-0.8
2021-01-04 01:00:00+00:00,81.1928208057497,0.0,54.5348621897617,85.88088639078255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,-2.8,20.75166666666667,,18.168333333333333,88.0,-0.9
2021-01-04 02:00:00+00:00,81.32421254465567,0.0,54.63558526949661,85.46398743004748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,-3.0,20.733333333333334,,18.166666666666668,90.0,-0.7
2021-01-04 03:00:00+00:00,81.6193498646957,0.0,54.62876513648841,85.95049970819873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,-3.3,20.73,,18.166666666666668,90.0,-0.6
2021-01-04 04:00:00+00:00,81.26929516281997,0.0,54.77785554597324,86.39294535882973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,-3.4,20.720000000000002,,18.173333333333332,92.0,-0.8
2021-01-04 05:00:00+00:00,80.7319191622825,0.0,54.77112697875786,87.54385807465728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-3.8,20.773333333333333,,18.538333333333334,94.0,-0.7
2021-01-04 06:00:00+00:00,80.5454759205475,0.0,54.36680836583681,86.70832984737339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-3.7,20.868333333333332,,18.94,90.0,-1.0
2021-01-04 07:00:00+00:00,80.62321820086713,0.0,54.441079747424965,86.717159727582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,-3.6,20.925,,19.121666666666666,91.0,-0.5
2021-01-04 08:00:00+00:00,80.87050856494226,0.0,54.3923204349014,86.1916950242985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-3.6,20.948333333333334,,19.105,91.0,5.8
2021-01-04 09:00:00+00:00,81.07485085086367,0.0,54.38880734042452,85.95293893204764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,-3.6,21.013333333333332,,19.198333333333334,90.0,22.0
2021-01-04 10:00:00+00:00,81.2349988655128,0.0,54.29681641610478,85.29725516411636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-3.4,21.08,,19.956666666666667,90.0,29.0
2021-01-04 11:00:00+00:00,81.19999694824219,0.0,54.04286028611393,84.88041611739486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,-3.2,21.128333333333334,,19.938333333333333,90.0,29.9
2021-01-04 12:00:00+00:00,80.90798060078691,0.0,54.03544051637994,86.73059339862253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,-3.1,21.148333333333333,,19.578333333333333,90.0,23.5
2021-01-04 13:00:00+00:00,80.91821468825972,0.0,54.47343664694501,86.81547448699403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-3.2,21.23,,19.356666666666666,93.0,7.5
2021-01-04 14:00:00+00:00,81.1788027387776,0.0,54.84673167419991,87.13806223623271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,-3.7,21.12,,18.31,96.0,-0.5
2021-01-04 15:00:00+00:00,81.18166384789477,0.0,55.01324422893428,86.8470156388146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,-4.5,21.058333333333334,,17.735,97.0,-0.8
2021-01-04 16:00:00+00:00,81.0723570750468,0.0,55.30351916045856,87.93217437343914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,-4.6,21.035,,17.355,96.0,-0.9
2021-01-04 17:00:00+00:00,80.92279825302651,0.0,55.65396760289144,87.45528082775343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,-4.8,21.056666666666665,,17.148333333333333,96.0,-0.7
2021-01-04 18:00:00+00:00,81.11867895609535,0.0,55.75301839537861,87.44035107443217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,-5.0,21.061666666666664,,16.835,97.0,-0.7
