,Radiator_network_2_offset,Ventilation_network_2_offset,Ventilation_network_1_main_valve,Ventilation_network_1_secondary_valve,Ventilation_network_2_main_valve,Ventilation_network_2_secondary_valve,Domestic_water_network_1_primary_valve,Domestic_water_network_1_secondary_valve,Domestic_water_network_2_primary_valve,Domestic_water_network_2_secondary_valve,Radiator_network_1_primary_valve,Radiator_network_1_secondary_valve,Radiator_network_2_primary_valve,Radiator_network_2_secondary_valve,AHU1_supply_fan,AHU2_supply_fan,AHU3_supply_fan,AHU4_supply_fan,AHU5_supply_fan,District_heat_temperature,Outside_temperature_average,AHU1_supply_temperature,AHU2_supply_temperature,AHU3_supply_temperature,AHU4_supply_temperature,AHU5_supply_temperature,Ventilation_network_1_temperature,Ventilation_network_2_temperature,Domestic_water_network_1_temperature,Domestic_water_network_2_temperature,Radiator_network_1_temperature,Radiator_network_2_temperature,Outside_humidity,Solar_irradiance,Inside_temperature,Inside_humidity,CO2_concentration,Energy_consumption
2021-02-11 10:00:00+00:00,0,0,41.464285714285715,25.5,79.46428571428571,0.0,39.69642857142857,0.0,21.535714285714285,0.0,51.910714285714285,0.0,62.92857142857143,0.0,1.0,1.0,1.0,1.0,1.0,106.96666704144394,-15.300000190734863,19.92678563935416,17.494642972946167,17.69107120377677,17.11818223433061,18.04363653009588,64.72631595009251,66.65964909603721,57.87017567952474,58.05964928342585,55.75438583106325,55.49649121468527,85.33333333333333,189.1317,22.729259259259262,14.771296296296299,1302.0277777777778,710.0
2021-02-11 11:00:00+00:00,0,0,0.0,40.8421052631579,77.35087719298245,0.0,46.85964912280702,0.0,18.017543859649123,0.0,51.666666666666664,0.0,63.333333333333336,0.0,1.0,1.0,1.0,1.0,1.0,106.76428590502057,-15.300000190734863,19.998214278902328,17.678571803229197,17.536363740400834,17.110526703951653,18.098245955350105,64.628570829119,66.22321442195347,57.95535700661795,57.99464273452759,55.0607145173209,54.81428575515747,86.83333333333333,185.55859999999998,22.613148148148152,13.538888888888891,1050.4444444444446,740.0
2021-02-11 12:00:00+00:00,0,0,38.535714285714285,19.803571428571427,74.14285714285714,0.0,52.375,0.0,19.107142857142858,0.0,50.19642857142857,0.0,63.035714285714285,0.0,1.0,1.0,1.0,1.0,1.0,106.49298256321957,-16.200000762939453,19.949999945504324,17.642857245036534,17.332726981423118,17.065454760464753,18.107273136485706,64.5473683005885,66.25964931019566,58.09473680195055,58.070175304747465,54.48596452411852,54.861403147379555,87.5,96.68759999999999,22.38050505050505,12.53371212121212,872.6346801346803,690.0
2021-02-11 13:00:00+00:00,0,0,93.82456140350877,0.0,73.69642857142857,0.0,38.31578947368421,0.0,16.625,0.0,49.05263157894737,0.0,61.089285714285715,0.0,1.0,1.0,1.0,1.0,1.0,106.16249861036029,-16.200000762939453,19.70535741533552,17.416071108409337,17.321817675503816,17.02500009536743,17.947916467984516,63.682142530168804,65.8125,58.07142863954817,58.060714381081716,53.95357152393886,54.210714272090364,88.33333333333333,45.7757,22.06222222222222,11.144444444444446,696.540404040404,590.0
2021-02-11 14:00:00+00:00,0,0,93.91071428571429,0.0,75.0909090909091,0.0,25.5,0.0,16.6,0.0,49.42857142857143,0.0,61.41818181818182,0.0,1.0,1.0,1.0,1.0,1.0,105.78545351895418,-16.200000762939453,19.88392812865121,17.449999809265137,17.47818173495206,16.95999984741211,17.919999729503285,63.356140538265834,65.49636355313388,58.12280728524191,57.990908882834695,53.58596507289953,53.76545437899503,88.66666666666667,9.653599999999999,22.063636363636373,10.66729797979798,643.0555555555555,570.0
2021-02-11 15:00:00+00:00,0,0,94.35185185185185,0.0,75.21052631578948,0.0,24.25925925925926,0.0,15.824561403508772,0.0,49.851851851851855,0.0,62.24561403508772,0.0,1.0,1.0,1.0,1.0,1.0,105.3642862864903,-16.799999237060547,20.04814833181876,17.64814853668213,18.124528560998304,16.870369875872576,17.955555386013454,63.24074038752803,65.369642666408,57.92222199616609,58.09285695212228,53.47962994045682,53.50892843518938,88.66666666666667,0.0,22.090555555555557,10.580555555555556,606.3611111111111,560.0
2021-02-11 16:00:00+00:00,0,0,46.6140350877193,17.385964912280702,76.80357142857143,0.0,22.80701754385965,0.0,15.678571428571429,0.0,51.07017543859649,0.0,63.82142857142857,0.0,1.0,1.0,1.0,1.0,1.0,105.03508718390214,-16.799999237060547,20.19285716329302,17.821428537368774,18.250909042358398,16.925454261086205,17.934545204856178,62.91964306150164,65.42280699077405,58.04821402685983,58.02456136335407,53.45178624561855,53.626315802858585,89.0,0.0,22.304999999999996,10.9,592.6666666666666,600.0
2021-02-11 17:00:00+00:00,0,0,86.08928571428571,1.5357142857142858,58.92982456140351,0.0,21.214285714285715,0.0,14.456140350877194,0.0,49.517857142857146,0.0,62.0,0.0,0.0,1.0,1.0,0.10909090909090909,0.0,104.38749980926514,-16.799999237060547,20.805454462224787,17.961818209561436,18.56545472578569,17.778181943026457,17.079999819668856,63.51578963430304,65.40535708836147,58.04912239208556,58.04642840794155,53.39473697595429,53.535714217594695,89.0,0.0,22.36833333333334,11.208333333333334,587.5,520.0
2021-02-11 18:00:00+00:00,0,0,75.82142857142857,0.0,54.5,0.0,20.767857142857142,0.0,13.821428571428571,0.0,47.410714285714285,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,103.7157899287709,-16.99649121468527,22.707017530474747,21.49473682202791,18.612727147882634,18.725454434481534,15.980000079761853,63.067857197352815,65.13684215880276,58.07321350915091,58.019297884221665,53.00178582327707,53.21754341794733,89.0,0.0,22.408333333333335,11.416666666666666,587.9444444444445,390.0
2021-02-11 19:00:00+00:00,0,0,59.91228070175438,0.0,56.27272727272727,0.0,20.24561403508772,0.0,13.818181818181818,0.0,47.31578947368421,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,103.50909077037464,-17.0,23.50363637750799,23.625454781272193,18.867272220958363,18.680000201138583,15.18545461134477,62.789473818059555,65.17272741144353,58.038595969216864,58.009090423583984,52.91929874085543,53.29999923706055,89.0,0.0,22.44,11.645833333333334,594.25,310.0
2021-02-11 20:00:00+00:00,0,0,60.07017543859649,0.0,54.88235294117647,0.0,20.894736842105264,0.0,13.823529411764707,0.0,47.73684210526316,0.0,59.333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,102.95208406448364,-17.0,23.378571476255143,24.00714271409171,18.756363677978516,18.52181826504794,14.805454444885253,62.69464302062988,64.88541650772095,58.01428556442261,57.98125020662943,52.71071434020996,52.822916984558105,89.16666666666667,0.0,22.413333333333338,11.8125,591.5833333333334,310.0
2021-02-11 21:00:00+00:00,0,0,60.214285714285715,0.0,55.55357142857143,0.0,21.0,0.0,14.0,0.0,47.55357142857143,0.0,59.94642857142857,0.0,0.0,0.0,1.0,0.0,0.0,102.69642789023263,-16.700000762939453,22.741071428571427,24.551785911832535,18.91999976418235,18.48181811246005,14.521818213029341,62.59999974568685,64.84464325223651,58.00701743678043,57.99464307512556,52.643859461734166,52.71250023160662,89.0,0.0,22.49166666666667,11.870833333333332,582.5,310.0
2021-02-11 22:00:00+00:00,0,0,60.94736842105263,0.0,55.517857142857146,0.0,21.017543859649123,0.0,14.035714285714286,0.0,48.98245614035088,0.0,59.892857142857146,0.0,0.0,0.0,1.0,0.0,0.0,102.32807159423828,-16.700000762939453,22.271428721291677,24.482142789023264,18.914545128562235,18.375925699869793,14.35370358714351,62.65714297975813,64.78245584588302,57.960714612688335,57.97543870357045,52.67321382250105,52.62105198910362,89.66666666666667,0.0,22.544444444444448,12.083333333333334,575.8888888888889,310.0
2021-02-11 23:00:00+00:00,0,0,62.55357142857143,0.0,57.03389830508475,0.0,21.553571428571427,0.0,14.440677966101696,0.0,49.80357142857143,0.0,60.983050847457626,0.0,0.0,0.0,1.0,0.0,0.0,101.9428574698312,-16.700000762939453,22.02857153756278,24.392856734139578,19.059649216501338,18.329090881347657,14.252727283130993,63.04035093073259,65.0946431841169,57.97192998518024,58.014285700661794,53.20000042831688,53.10714272090367,89.33333333333333,0.0,22.49,12.233333333333334,587.0833333333334,320.0
2021-02-12 00:00:00+00:00,0,0,62.29824561403509,0.0,56.5,0.0,21.771929824561404,0.0,14.433333333333334,0.0,49.92982456140351,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,101.58749975476947,-16.123214755739486,21.998214278902328,24.299999237060547,19.163636883822356,18.2872728174383,14.19272712360729,63.01249960490635,64.7642857006618,58.003571374075754,58.00357151031494,53.21071399961199,52.708928380693706,88.66666666666667,0.0,22.553333333333338,12.275,580.9166666666666,320.0
2021-02-12 01:00:00+00:00,0,0,62.56140350877193,0.0,56.54545454545455,0.0,21.92982456140351,0.0,14.363636363636363,0.0,50.10526315789474,0.0,60.09090909090909,0.0,0.0,0.0,1.0,0.0,0.0,101.26521732496178,-16.100000381469727,21.921428271702357,24.203572137015207,18.967272637107154,18.225925975375706,14.137037206579137,62.87368453176398,64.72173873237942,57.97192998518024,57.96086983058763,52.978947823507745,52.63478154721467,88.0,0.0,22.560000000000002,12.208333333333334,577.6666666666666,320.0
2021-02-12 02:00:00+00:00,0,0,64.19642857142857,0.0,58.70175438596491,0.0,21.928571428571427,0.0,14.982456140350877,0.0,51.732142857142854,0.0,62.14035087719298,0.0,0.0,0.0,1.0,0.0,0.0,101.35892840794155,-16.100000381469727,21.899999618530273,24.114286150251115,19.050909146395597,18.176363684914328,14.107273067127574,63.69285726547241,65.53571442195347,58.04642827170236,58.00892857142857,53.94821466718401,53.69821419034685,87.33333333333333,0.0,22.566666666666666,12.333333333333334,571.8055555555555,330.0
2021-02-12 03:00:00+00:00,0,0,65.47368421052632,0.0,59.517857142857146,0.0,21.210526315789473,0.0,14.678571428571429,0.0,52.0,0.0,62.660714285714285,0.0,0.0,0.0,1.0,0.0,0.0,101.66140265213816,-15.682456050002784,21.899999618530273,23.992857115609304,19.003636238791724,18.043636391379618,14.100000381469727,64.47719306276555,65.98947371098033,58.08421024523283,58.024561162580525,54.882455926192435,54.384210553085595,87.5,0.0,22.455555555555552,10.66388888888889,578.3888888888889,350.0
2021-02-12 04:00:00+00:00,0,0,66.14285714285714,0.0,59.50877192982456,0.0,20.857142857142858,0.0,14.157894736842104,0.0,52.0,0.0,62.73684210526316,0.0,0.0,0.0,1.0,0.0,0.0,102.71607140132359,-15.699999809265137,21.84727214466442,23.841817578402434,19.100000312111593,17.976363511518997,14.067272983897816,65.16964285714286,66.36607101985386,58.03214257104056,58.02499982288906,55.73749985013689,54.97857107434954,87.83333333333333,0.0,22.224999999999998,9.520833333333334,598.9166666666666,350.0
2021-02-12 05:00:00+00:00,0,0,65.49122807017544,0.0,75.92857142857143,0.0,20.280701754385966,0.0,13.892857142857142,0.0,50.94736842105263,0.0,61.69642857142857,1.7678571428571428,0.0,0.0,1.0,0.9181818181818182,0.0,104.08214364733014,-15.699999809265137,21.80178495815822,23.86071389062064,19.1600003675981,17.961110644870335,13.761111135836002,65.20526283665707,66.06249965940204,58.02806988097074,57.98928567341396,55.787718655770284,54.739285945892334,87.83333333333333,0.0,22.046666666666667,9.534722222222223,618.2777777777777,390.0
2021-02-12 06:00:00+00:00,0,0,68.58928571428571,0.3392857142857143,83.56666666666666,0.0,20.589285714285715,0.0,14.033333333333333,0.0,51.125,0.0,62.36666666666667,0.0,0.05454545454545454,0.0,1.0,1.0,0.8240740740740741,105.17894825182464,-15.27368430087441,21.74107074737549,22.932142972946167,19.11818195689808,16.987272678722036,18.934545568986373,64.42456121612014,65.7859653673674,57.98070184808029,58.01578929968048,55.23684210526316,54.35964878818445,87.5,0.0,22.025555555555556,10.46111111111111,723.6944444444443,450.0
2021-02-12 07:00:00+00:00,0,0,59.19298245614035,5.5964912280701755,87.62962962962963,0.0,22.57894736842105,0.0,16.25925925925926,0.0,52.12280701754386,0.0,64.11111111111111,0.0,1.0,0.8727272727272727,1.0,1.0,1.0,105.4592593157733,-15.199999809265137,21.45454559326172,19.430908931385385,18.598181845925073,17.110909479314632,18.076363892988724,64.1517858505249,65.57037014431424,58.023213795253206,58.02962931880244,54.31964329310826,53.755556177209925,88.0,9.6584,22.383333333333336,13.236111111111112,1080.4166666666667,640.0
2021-02-12 08:00:00+00:00,0,0,95.49122807017544,0.0,86.375,0.0,31.087719298245613,0.0,18.46875,0.0,51.8421052631579,0.0,63.8125,0.0,1.0,1.0,1.0,1.0,1.0,105.87272921475497,-15.199999809265137,20.559615245232216,18.034615700061504,18.018518483197248,17.100000381469727,18.007407435664422,63.64912280701754,65.584848577326,57.940350783498666,58.06969648419005,53.9807019150048,53.8787876475941,87.83333333333333,2.6247000000000003,22.552142857142858,14.361805555555556,1170.017857142857,630.0
2021-02-12 09:00:00+00:00,0,0,95.42857142857143,0.0,85.82142857142857,0.0,32.642857142857146,0.0,16.178571428571427,0.0,50.464285714285715,0.0,61.375,0.0,1.0,1.0,1.0,1.0,1.0,105.63749953678676,-14.810714261872429,20.15087736698619,17.561403743007727,17.771428857530868,17.080000270496715,17.965454413674095,63.57321439470564,65.3303575515747,58.126785687037874,58.0696428162711,53.98928580965315,53.53571442195347,89.0,7.6963,22.615,15.447222222222223,1217.9722222222222,630.0
2021-02-12 10:00:00+00:00,0,0,31.54385964912281,18.649122807017545,84.6140350877193,0.0,28.473684210526315,0.0,21.350877192982455,0.0,49.19298245614035,0.0,59.24561403508772,0.0,1.0,1.0,1.0,1.0,1.0,105.11785888671875,-14.699999809265137,19.95272716175426,17.54181830666282,17.64363611394709,17.05090928511186,18.109091325239703,62.46666623834978,64.54642874853951,58.06666672020628,57.94464308874948,52.945614195706554,52.34821442195347,90.33333333333333,21.389899999999997,22.67281746031746,16.41104497354497,1259.5998677248679,660.0
2021-02-12 11:00:00+00:00,0,0,0.0,17.142857142857142,85.0,0.0,36.410714285714285,0.0,21.571428571428573,0.0,47.07142857142857,0.0,59.0,0.0,1.0,1.0,1.0,1.0,1.0,103.35000038146973,-14.699999809265137,19.944642645972117,17.64821461268834,17.361818348277698,17.14909140846946,18.063636606389824,61.699999945504324,64.37500095367432,58.01964289801462,57.75,51.842857360839844,51.875000953674316,91.16666666666667,0.0,22.803015873015877,17.45191798941799,1253.4140211640213,660.0
2021-02-12 12:00:00+00:00,0,0,51.719298245614034,5.12280701754386,81.0,0.0,52.21052631578947,0.0,19.076923076923077,0.0,45.87719298245614,0.0,57.0,7.615384615384615,1.0,1.0,1.0,1.0,1.0,104.17413790472622,-14.075862341913684,19.949122646398713,17.57192999856514,17.37272702997381,17.012963012412744,18.057407626399286,59.64210563793517,63.510344867048595,57.840350903962786,57.9775860885094,50.60701765093887,50.71034497228162,92.66666666666667,0.0,22.350952380952382,15.33452380952381,878.5238095238095,630.0
2021-02-12 13:00:00+00:00,0,0,92.39285714285714,0.0,80.125,0.0,44.5,0.0,17.053571428571427,0.0,44.714285714285715,0.0,56.107142857142854,0.0,1.0,1.0,1.0,1.0,1.0,103.61607156481061,-14.0,19.756140357569645,17.414034826713696,17.283636301214045,17.08363668268377,18.027272831309926,57.22142859867641,62.76607131958008,58.107142789023264,58.026785714285715,49.31607123783657,49.908928462437224,94.16666666666667,4.9681999999999995,22.20324074074074,14.081018518518519,726.6342592592592,580.0
2021-02-12 14:00:00+00:00,0,0,95.94736842105263,0.0,80.14285714285714,0.0,37.75438596491228,0.0,15.839285714285714,0.0,45.0,0.0,57.17857142857143,0.0,1.0,1.0,1.0,1.0,1.0,103.09298224198191,-14.0,20.04909088828347,17.516363629427822,17.849090922962535,17.083333615903502,18.0611113442315,56.04385984989635,62.287719325015416,58.073684090062194,58.005263010660805,48.659648962188186,49.52105257803934,94.16666666666667,7.5200000000000005,22.153333333333336,13.766666666666666,658.8777777777777,590.0
2021-02-12 15:00:00+00:00,0,0,96.26785714285714,0.0,80.29629629629629,0.0,26.053571428571427,0.0,16.85185185185185,0.0,46.80357142857143,0.0,59.074074074074076,0.0,1.0,1.0,1.0,1.0,1.0,102.59433962264151,-13.401886418180645,20.124138108615217,17.881034028941187,18.37818156155673,17.06181841763583,18.070909361405807,56.77543874372516,62.900000158345925,58.19824513217859,58.06603744794737,48.98245600650185,49.85094365533793,93.5,0.0,22.160000000000004,13.425,630.4,580.0
2021-02-12 16:00:00+00:00,0,0,67.44642857142857,2.2142857142857144,81.5,0.0,26.410714285714285,0.0,16.5,0.0,48.892857142857146,0.0,61.0,0.0,1.0,1.0,1.0,1.0,1.0,101.62499809265137,-13.5,20.408928734915598,17.89999975476946,18.659999778053976,16.996428557804652,17.983928510120936,58.262499945504324,63.67500019073486,58.01428542818342,58.07499980926514,49.79821416309902,50.57499885559082,93.0,0.0,22.338,13.315000000000001,623.3,560.0
2021-02-12 17:00:00+00:00,0,0,80.0,0.0,72.14285714285714,0.0,22.80701754385965,0.0,15.321428571428571,0.0,49.0,0.0,60.142857142857146,0.0,0.017857142857142856,1.0,1.0,0.10909090909090909,0.0,101.30535670689174,-13.5,20.916071108409337,18.00357154437474,18.94545461481268,18.394545364379884,17.416363456032492,60.392982817532726,63.79107134682791,58.061403040300334,58.055357047489714,51.14385952865868,51.18214300700596,93.0,0.0,22.416666666666668,13.316666666666668,599.1666666666667,430.0
2021-02-12 18:00:00+00:00,0,0,58.719298245614034,0.0,70.08928571428571,0.0,21.736842105263158,0.0,14.5,0.0,48.40350877192982,0.0,58.94642857142857,0.0,0.0,0.0,1.0,0.0,0.0,100.90350890577885,-13.184210425929018,23.657142809459142,21.64821434020996,18.943636287342418,18.99074070541947,16.751851894237376,62.05357115609305,63.98245600650185,58.04285676138742,58.0368418107953,52.00535726547241,51.592981840434824,93.0,0.0,22.432,13.325,604.7,340.0
2021-02-12 19:00:00+00:00,0,0,59.25,0.0,70.45614035087719,0.0,24.142857142857142,0.0,14.68421052631579,0.0,48.910714285714285,0.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,100.45357254573277,-13.199999809265137,25.010714326586044,24.524999925068446,18.97090897993608,18.839999840476295,16.10727275501598,62.296491388689006,64.10892806734357,57.98596479181658,58.00535706111363,52.33508755867941,51.566070897238596,94.66666666666667,0.0,22.44,13.4,591.6,330.0
2021-02-12 20:00:00+00:00,0,0,59.578947368421055,0.0,71.07142857142857,0.0,21.94736842105263,0.0,14.857142857142858,0.0,49.12280701754386,0.0,59.357142857142854,0.0,0.0,0.0,1.0,0.0,0.0,100.21071420397077,-13.199999809265137,24.45636374733665,24.998181811246006,19.023636453801934,18.63454572504217,15.698181932622736,62.403508972703364,64.20714276177543,58.031578733209976,58.00357130595616,52.42807060375548,51.69999980926514,96.66666666666667,0.0,22.478666666666665,13.5,587.4666666666667,330.0
2021-02-12 21:00:00+00:00,0,0,59.28813559322034,0.0,70.125,0.0,22.050847457627118,0.0,14.821428571428571,0.0,48.71186440677966,0.0,58.482142857142854,0.0,0.0,0.0,1.0,0.0,0.0,99.87796757584911,-12.906779499377235,23.494642870766775,24.989285673413956,19.123636557839134,18.562963167826336,15.535185319406015,62.02758644367086,63.81355925737801,57.97413806257577,57.99491533182435,52.11551712299215,51.23898296032922,96.66666666666667,0.0,22.471999999999998,13.559999999999999,589.9,330.0
2021-02-12 22:00:00+00:00,0,0,55.70175438596491,0.0,68.0,0.0,22.0,0.0,14.0,0.0,45.92982456140351,0.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,99.19999694824219,-12.800000190734863,22.919642550604685,24.860713754381454,19.030909035422585,18.547272872924804,15.430908827348189,59.53157880013449,62.900001525878906,58.03333295855606,58.099998474121094,50.68070167407655,49.900001525878906,95.83333333333333,0.0,22.464,13.8,572.4,300.0
2021-02-12 23:00:00+00:00,0,0,53.228070175438596,0.0,64.5,0.0,21.385964912280702,0.0,13.75,0.0,43.50877192982456,0.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,98.9000015258789,-12.800000190734863,22.644642966134207,24.74464293888637,19.16000002080744,18.536363775079902,15.396363275701349,57.62631593670761,61.55000114440918,58.03508731775116,57.97500038146973,49.56842107940138,49.17500019073486,94.83333333333333,0.0,22.512,13.866666666666669,584.8,300.0
2021-02-13 00:00:00+00:00,0,0,55.875,0.0,67.68,0.0,22.767857142857142,0.0,15.0,0.0,46.982142857142854,0.0,56.08,0.0,0.0,0.0,1.0,0.0,0.0,98.65769107525165,-12.334615377279428,22.60181857022372,24.620000457763673,19.110908889770506,18.49074070541947,15.314814920778629,57.19821425846645,61.83076902536246,57.93035766056606,57.873077245859,49.27142851693289,49.24999955984262,93.33333333333333,0.0,22.540000000000003,13.9,580.6666666666666,300.0
2021-02-13 01:00:00+00:00,0,0,56.228070175438596,0.0,70.0,0.0,22.473684210526315,0.0,15.212121212121213,0.0,47.56140350877193,0.0,58.06060606060606,0.0,0.0,0.0,1.0,0.0,0.0,98.26764858470244,-12.5,22.47543850279691,24.561403743007727,19.18571448326111,18.447272526134146,15.287272869456897,58.899999718917044,63.28529402788948,58.01228091591283,57.92058899823357,50.277193437542834,50.37058863920324,91.16666666666667,0.0,22.552000000000003,14.115,587.8333333333333,310.0
2021-02-13 02:00:00+00:00,0,0,55.142857142857146,0.0,68.80701754385964,0.0,22.875,0.0,15.403508771929825,0.0,47.125,0.0,57.45614035087719,0.0,0.0,0.0,1.0,0.0,0.0,98.0446435383388,-12.5,22.474545357444068,24.479999923706053,19.23636353232644,18.632727258855645,15.241818150607022,58.68392842156546,62.837500027247835,57.97321449007307,58.050000054495676,50.225000040871755,50.05714300700596,89.0,0.0,22.536,14.3,585.1,310.0
