Time,Floor_network_2_temperature,Radiator_network_1_temperature,Ventilation_network_1_temperature,Outside_temperature_average,District_heat_temperature,Domestic_water_network_1_primary_valve,Domestic_water_network_1_temperature,Inside_temperature,CO2_concentration,Energy_consumption,Outside_humidity,Solar_irradiance
2021-11-29 09:00:00+00:00,31.4,50.2,46.2,-7.3,91.0,27.3,58.0,21.82916666666667,490.6666666666667,102.0,88,11.2
2021-11-29 10:00:00+00:00,30.4,50.8,45.5,-6.7,90.1,28.3,57.9,21.829166666666666,492.2916666666667,104.0,88,7.3
2021-11-29 10:00:00+00:00,30.4,50.8,45.5,-6.7,90.1,28.3,57.9,21.829166666666666,492.2916666666667,112.0,88,7.3
2021-11-29 11:00:00+00:00,31.0,50.7,46.7,-7.0,90.4,28.1,58.0,21.89166666666667,514.5833333333334,102.0,89,164.4
2021-11-29 11:00:00+00:00,31.0,50.7,46.7,-7.0,90.4,28.1,58.0,21.89166666666667,514.5833333333334,101.0,89,164.4
2021-11-29 12:00:00+00:00,30.5,50.3,45.6,-7.2,90.3,27.0,57.9,21.95,542.5833333333334,104.0,88,1.7
2021-11-29 12:00:00+00:00,30.5,50.3,45.6,-7.2,90.3,27.0,57.9,21.95,542.5833333333334,96.0,88,1.7
2021-11-29 13:00:00+00:00,31.1,51.2,46.9,-7.4,90.5,27.5,58.1,21.88333333333333,499.9166666666667,101.0,87,0.6
2021-11-29 13:00:00+00:00,31.1,51.2,46.9,-7.4,90.5,27.5,58.1,21.88333333333333,499.9166666666667,102.0,87,0.6
2021-11-29 14:00:00+00:00,31.0,50.1,46.4,-7.5,91.0,28.9,57.9,21.754166666666666,462.375,96.0,87,0.3
2021-11-29 14:00:00+00:00,31.0,50.1,46.4,-7.5,91.0,28.9,57.9,21.754166666666666,462.375,101.0,87,0.3
2021-11-29 15:00:00+00:00,30.7,51.7,47.0,-7.7,91.0,26.9,58.0,21.75,458.625,102.0,88,0.4
2021-11-29 16:00:00+00:00,31.5,50.8,46.4,-7.8,91.1,26.8,58.0,21.716666666666665,448.4166666666667,99.0,89,0.4
2021-11-29 16:00:00+00:00,31.5,50.8,46.4,-7.8,91.1,26.8,58.0,21.716666666666665,448.4166666666667,101.0,89,0.4
2021-11-29 17:00:00+00:00,31.0,51.4,47.0,-8.0,91.0,27.3,57.9,21.712500000000002,446.4583333333333,102.0,89,-0.2
2021-11-29 17:00:00+00:00,31.0,51.4,47.0,-8.0,91.0,27.3,57.9,21.712500000000002,446.4583333333333,108.0,89,-0.2
2021-11-29 18:00:00+00:00,31.0,52.0,47.4,-8.2,91.1,27.1,58.0,21.712500000000002,453.625,107.0,88,0.2
2021-11-29 18:00:00+00:00,31.0,52.0,47.4,-8.2,91.1,27.1,58.0,21.712500000000002,453.625,99.0,88,0.2
2021-11-29 19:00:00+00:00,31.0,51.0,47.2,-7.7,91.6,26.1,58.0,21.7,454.5416666666667,101.0,89,0.8
2021-11-29 19:00:00+00:00,31.0,51.0,47.2,-7.7,91.6,26.1,58.0,21.7,454.5416666666667,108.0,89,0.8
2021-11-29 20:00:00+00:00,31.1,51.0,46.3,-7.7,91.7,26.2,58.0,21.69583333333333,447.3333333333333,107.0,90,1.1
2021-11-29 21:00:00+00:00,31.0,51.4,48.0,-8.5,91.7,28.0,58.0,21.683333333333334,442.5833333333333,105.0,90,0.6
2021-11-29 21:00:00+00:00,31.0,51.4,48.0,-8.5,91.7,28.0,58.0,21.683333333333334,442.5833333333333,101.0,90,0.6
2021-11-29 22:00:00+00:00,31.7,52.1,47.8,-8.7,91.6,25.5,58.0,21.691666666666663,438.7916666666667,107.0,89,0.2
2021-11-29 22:00:00+00:00,31.7,52.1,47.8,-8.7,91.6,25.5,58.0,21.691666666666663,438.7916666666667,110.0,89,0.2
2021-11-29 23:00:00+00:00,31.3,51.9,47.2,-8.7,90.4,26.2,58.0,21.720833333333335,436.7916666666667,105.0,88,-0.4
2021-11-30 00:00:00+00:00,31.4,52.6,48.6,-9.4,89.9,26.5,57.9,21.666666666666668,441.4166666666667,110.0,86,-0.5
2021-11-30 01:00:00+00:00,31.5,52.6,48.4,-9.7,89.9,26.7,58.0,21.670833333333334,432.9583333333333,113.0,87,-0.2
2021-11-30 01:00:00+00:00,31.5,52.6,48.4,-9.7,89.9,26.7,58.0,21.670833333333334,432.9583333333333,105.0,87,-0.2
2021-11-30 02:00:00+00:00,32.0,52.8,49.5,-9.9,90.3,26.4,57.9,21.695833333333336,439.4583333333333,110.0,86,0.9
2021-11-30 03:00:00+00:00,31.9,53.2,49.3,-11.0,90.1,26.9,58.0,21.675,447.0,112.0,86,-0.2
2021-11-30 03:00:00+00:00,31.9,53.2,49.3,-11.0,90.1,26.9,58.0,21.675,447.0,113.0,86,-0.2
2021-11-30 04:00:00+00:00,32.3,54.0,49.6,-11.0,91.0,25.9,58.0,21.65416666666667,438.875,118.0,86,-0.1
2021-11-30 04:00:00+00:00,32.3,54.0,49.6,-11.0,91.0,25.9,58.0,21.65416666666667,438.875,110.0,86,-0.1
2021-11-30 05:00:00+00:00,32.0,53.8,50.5,-11.0,93.4,27.5,57.7,21.641666666666666,442.6666666666667,122.0,86,-0.5
2021-11-30 05:00:00+00:00,32.0,53.8,50.5,-11.0,93.4,27.5,57.7,21.641666666666666,442.6666666666667,112.0,86,-0.5
2021-11-30 06:00:00+00:00,32.2,53.9,50.1,-11.0,94.1,27.5,58.1,21.670833333333334,453.2083333333333,117.0,86,0.9
2021-11-30 06:00:00+00:00,32.2,53.9,50.1,-11.0,94.1,27.5,58.1,21.670833333333334,453.2083333333333,118.0,86,0.9
2021-11-30 07:00:00+00:00,31.5,52.9,48.9,-11.0,93.8,28.7,57.7,21.762500000000003,498.2916666666667,108.0,86,2.0
2021-11-30 07:00:00+00:00,31.5,52.9,48.9,-11.0,93.8,28.7,57.7,21.762500000000003,498.2916666666667,122.0,86,2.0
2021-11-30 08:00:00+00:00,32.0,53.3,49.5,-11.0,92.8,27.0,58.1,21.783333333333335,488.2083333333333,117.0,86,57.6
2021-11-30 08:00:00+00:00,32.0,53.3,49.5,-11.0,92.8,27.0,58.1,21.783333333333335,488.2083333333333,108.0,86,57.6
2021-11-30 09:00:00+00:00,32.3,54.1,50.2,-10.0,92.1,28.3,58.0,21.795833333333334,491.2916666666667,119.0,86,68.8
2021-11-30 09:00:00+00:00,32.3,54.1,50.2,-10.0,92.1,28.3,58.0,21.795833333333334,491.2916666666667,108.0,86,68.8
2021-11-30 10:00:00+00:00,31.8,52.8,48.7,-10.0,91.7,27.5,58.0,21.791666666666668,482.3333333333333,109.0,84,13.2
2021-11-30 10:00:00+00:00,31.8,52.8,48.7,-10.0,91.7,27.5,58.0,21.791666666666668,482.3333333333333,108.0,84,13.2
2021-11-30 11:00:00+00:00,31.4,52.3,48.9,-10.0,91.6,28.6,58.0,21.820833333333336,486.2916666666667,119.0,84,17.1
2021-11-30 11:00:00+00:00,31.4,52.3,48.9,-10.0,91.6,28.6,58.0,21.820833333333336,486.2916666666667,107.0,84,17.1
2021-11-30 12:00:00+00:00,32.3,53.8,49.6,-10.0,91.6,29.9,57.8,21.883333333333336,512.2916666666666,114.0,83,3.5
2021-11-30 12:00:00+00:00,32.3,53.8,49.6,-10.0,91.6,29.9,57.8,21.883333333333336,512.2916666666666,109.0,83,3.5
2021-11-30 13:00:00+00:00,31.7,52.9,49.1,-11.0,91.3,28.8,58.1,21.837500000000002,486.125,107.0,84,0.7
2021-11-30 13:00:00+00:00,31.7,52.9,49.1,-11.0,91.3,28.8,58.1,21.837500000000002,486.125,108.0,84,0.7
2021-11-30 14:00:00+00:00,32.2,53.8,49.7,-11.0,91.4,27.4,58.1,21.770833333333332,460.0,111.0,85,0.4
2021-11-30 14:00:00+00:00,32.2,53.8,49.7,-11.0,91.4,27.4,58.1,21.770833333333332,460.0,114.0,85,0.4
2021-11-30 15:00:00+00:00,31.5,52.8,49.6,-11.0,91.5,27.6,57.9,21.720833333333335,452.5,108.0,84,-0.5
2021-11-30 15:00:00+00:00,31.5,52.8,49.6,-11.0,91.5,27.6,57.9,21.720833333333335,452.5,106.0,84,-0.5
2021-11-30 16:00:00+00:00,32.3,54.1,50.3,-11.0,91.7,27.3,58.1,21.75,441.3333333333333,111.0,84,0.5
2021-11-30 16:00:00+00:00,32.3,54.1,50.3,-11.0,91.7,27.3,58.1,21.75,441.3333333333333,108.0,84,0.5
2021-11-30 17:00:00+00:00,32.4,54.4,49.9,-11.0,91.6,27.2,58.1,21.724999999999998,435.0833333333333,106.0,84,0.2
2021-11-30 17:00:00+00:00,32.4,54.4,49.9,-11.0,91.6,27.2,58.1,21.724999999999998,435.0833333333333,110.0,84,0.2
2021-11-30 18:00:00+00:00,32.0,53.0,49.9,-11.0,91.7,28.5,57.9,21.69583333333333,438.1666666666667,108.0,84,0.8
2021-11-30 18:00:00+00:00,32.0,53.0,49.9,-11.0,91.7,28.5,57.9,21.69583333333333,438.1666666666667,109.0,84,0.8
2021-11-30 19:00:00+00:00,32.3,54.3,50.4,-11.0,92.3,26.3,58.0,21.708333333333332,430.5416666666667,110.0,84,0.9
2021-11-30 19:00:00+00:00,32.3,54.3,50.4,-11.0,92.3,26.3,58.0,21.708333333333332,430.5416666666667,113.0,84,0.9
2021-11-30 20:00:00+00:00,31.5,52.7,49.3,-11.0,92.8,27.2,58.1,21.700000000000003,437.9583333333333,109.0,83,1.3
2021-11-30 20:00:00+00:00,31.5,52.7,49.3,-11.0,92.8,27.2,58.1,21.700000000000003,437.9583333333333,103.0,83,1.3
2021-11-30 21:00:00+00:00,31.8,52.8,48.9,-10.0,92.4,27.1,58.0,21.6875,441.5,106.0,83,1.2
2021-11-30 21:00:00+00:00,31.8,52.8,48.9,-10.0,92.4,27.1,58.0,21.6875,441.5,113.0,83,1.2
2021-11-30 22:00:00+00:00,31.8,52.9,47.8,-9.3,92.4,27.6,58.0,21.7,437.875,104.0,82,0.3
2021-11-30 22:00:00+00:00,31.8,52.9,47.8,-9.3,92.4,27.6,58.0,21.7,437.875,103.0,82,0.3
2021-11-30 23:00:00+00:00,31.6,51.7,48.3,-9.1,91.0,28.6,57.9,21.708333333333332,437.1666666666667,106.0,81,1.1
2021-11-30 23:00:00+00:00,31.6,51.7,48.3,-9.1,91.0,28.6,57.9,21.708333333333332,437.1666666666667,101.0,81,1.1
2021-12-01 00:00:00+00:00,31.2,52.5,48.2,-8.8,90.1,27.1,58.0,21.67083333333333,437.8333333333333,104.0,81,2.6
2021-12-01 00:00:00+00:00,31.2,52.5,48.2,-8.8,90.1,27.1,58.0,21.67083333333333,437.8333333333333,103.0,81,2.6
2021-12-01 01:00:00+00:00,31.1,51.6,47.0,-8.2,90.0,28.4,58.0,21.716666666666665,425.4166666666667,101.0,78,0.4
2021-12-01 01:00:00+00:00,31.1,51.6,47.0,-8.2,90.0,28.4,58.0,21.716666666666665,425.4166666666667,96.0,78,0.4
2021-12-01 02:00:00+00:00,31.0,50.6,46.5,-7.6,89.7,26.5,58.0,21.69583333333333,434.0,103.0,78,1.1
2021-12-01 02:00:00+00:00,31.0,50.6,46.5,-7.6,89.7,26.5,58.0,21.69583333333333,434.0,94.0,78,1.1
2021-12-01 03:00:00+00:00,30.9,50.4,45.9,-6.8,89.6,29.9,58.0,21.691666666666666,438.625,96.0,78,0.1
2021-12-01 04:00:00+00:00,30.3,50.4,45.3,-6.3,89.2,27.5,58.0,21.645833333333332,438.7916666666667,94.0,77,0.8
2021-12-01 04:00:00+00:00,30.3,50.4,45.3,-6.3,89.2,27.5,58.0,21.645833333333332,438.7916666666667,93.0,77,0.8
2021-12-01 05:00:00+00:00,30.5,49.8,45.7,-6.5,89.9,28.6,58.0,21.60416666666667,438.875,96.0,75,0.9
2021-12-01 06:00:00+00:00,30.9,49.8,45.8,-6.4,90.8,29.0,57.9,21.59166666666667,444.5833333333333,93.0,72,0.0
2021-12-01 06:00:00+00:00,30.9,49.8,45.8,-6.4,90.8,29.0,57.9,21.59166666666667,444.5833333333333,94.0,72,0.0
2021-12-01 07:00:00+00:00,30.3,50.1,45.1,-6.2,90.9,29.6,58.1,21.691666666666666,487.9583333333333,96.0,73,0.8
2021-12-01 07:00:00+00:00,30.3,50.1,45.1,-6.2,90.9,29.6,58.1,21.691666666666666,487.9583333333333,92.0,73,0.8
2021-12-01 08:00:00+00:00,30.4,50.0,45.8,-6.4,90.2,28.5,57.9,21.691666666666666,489.375,94.0,72,1.8
2021-12-01 09:00:00+00:00,30.6,49.5,44.8,-5.6,89.3,29.4,57.8,21.712500000000002,474.625,92.0,82,434.1
2021-12-01 10:00:00+00:00,30.1,49.5,43.7,-4.8,89.1,29.2,57.9,21.70833333333334,470.8333333333333,94.0,84,614.0
2021-12-01 10:00:00+00:00,30.1,49.5,43.7,-4.8,89.1,29.2,57.9,21.70833333333334,470.8333333333333,91.0,84,614.0
2021-12-01 11:00:00+00:00,29.8,48.7,44.5,-4.9,89.3,27.2,58.1,21.733333333333338,496.2083333333333,92.0,81,596.6
2021-12-01 11:00:00+00:00,29.8,48.7,44.5,-4.9,89.3,27.2,58.1,21.733333333333338,496.2083333333333,91.0,81,596.6
2021-12-01 12:00:00+00:00,30.5,49.3,44.0,-5.4,89.4,26.2,58.0,21.712500000000002,482.8333333333333,95.0,80,498.6
2021-12-01 12:00:00+00:00,30.5,49.3,44.0,-5.4,89.4,26.2,58.0,21.712500000000002,482.8333333333333,91.0,80,498.6
2021-12-01 13:00:00+00:00,30.4,50.0,45.0,-5.8,89.4,25.3,58.3,21.708333333333332,471.25,91.0,81,41.8
2021-12-01 13:00:00+00:00,30.4,50.0,45.0,-5.8,89.4,25.3,58.3,21.708333333333332,471.25,95.0,81,41.8
2021-12-01 14:00:00+00:00,30.5,49.6,45.4,-6.2,89.9,26.2,57.9,21.6375,445.0833333333333,98.0,83,2.4
2021-12-01 14:00:00+00:00,30.5,49.6,45.4,-6.2,89.9,26.2,57.9,21.6375,445.0833333333333,95.0,83,2.4
2021-12-01 15:00:00+00:00,30.5,50.7,46.7,-7.4,90.2,27.4,57.9,21.599999999999998,437.0,95.0,87,2.2
2021-12-01 15:00:00+00:00,30.5,50.7,46.7,-7.4,90.2,27.4,57.9,21.599999999999998,437.0,101.0,87,2.2
2021-12-01 16:00:00+00:00,31.5,51.6,47.3,-8.2,91.1,27.1,57.9,21.63333333333334,447.4583333333333,103.0,90,1.2
2021-12-01 16:00:00+00:00,31.5,51.6,47.3,-8.2,91.1,27.1,57.9,21.63333333333334,447.4583333333333,98.0,90,1.2
2021-12-01 17:00:00+00:00,31.3,52.3,47.9,-9.3,91.3,28.5,58.0,21.620833333333334,442.2916666666667,101.0,90,3.0
2021-12-01 17:00:00+00:00,31.3,52.3,47.9,-9.3,91.3,28.5,58.0,21.620833333333334,442.2916666666667,108.0,90,3.0
2021-12-01 18:00:00+00:00,31.5,52.2,48.8,-9.9,91.7,27.0,58.0,21.60416666666666,440.0833333333333,113.0,91,4.2
2021-12-01 18:00:00+00:00,31.5,52.2,48.8,-9.9,91.7,27.0,58.0,21.60416666666666,440.0833333333333,103.0,91,4.2
2021-12-01 19:00:00+00:00,32.2,54.3,49.3,-10.0,92.8,24.8,58.0,21.620833333333334,439.9583333333333,113.0,91,4.9
2021-12-01 19:00:00+00:00,32.2,54.3,49.3,-10.0,92.8,24.8,58.0,21.620833333333334,439.9583333333333,108.0,91,4.9
2021-12-01 20:00:00+00:00,31.5,52.2,48.8,-10.0,93.4,25.9,58.1,21.629166666666666,442.2916666666667,109.0,90,4.0
2021-12-01 20:00:00+00:00,31.5,52.2,48.8,-10.0,93.4,25.9,58.1,21.629166666666666,442.2916666666667,113.0,90,4.0
2021-12-01 21:00:00+00:00,31.9,53.1,49.0,-9.5,94.5,26.7,58.0,21.604166666666668,445.0833333333333,113.0,90,2.6
2021-12-01 21:00:00+00:00,31.9,53.1,49.0,-9.5,94.5,26.7,58.0,21.604166666666668,445.0833333333333,114.0,90,2.6
2021-12-01 22:00:00+00:00,31.4,51.9,47.5,-8.7,94.8,24.6,58.0,21.59166666666667,430.7083333333333,109.0,90,2.5
2021-12-01 22:00:00+00:00,31.4,51.9,47.5,-8.7,94.8,24.6,58.0,21.59166666666667,430.7083333333333,104.0,90,2.5
2021-12-01 23:00:00+00:00,31.0,51.7,47.4,-8.7,92.8,26.6,58.0,21.59583333333333,444.5416666666667,114.0,90,4.0
2021-12-01 23:00:00+00:00,31.0,51.7,47.4,-8.7,92.8,26.6,58.0,21.59583333333333,444.5416666666667,111.0,90,4.0
2021-12-02 00:00:00+00:00,31.6,52.3,48.3,-9.0,91.5,26.3,57.9,21.6125,433.5833333333333,110.0,91,4.0
2021-12-02 00:00:00+00:00,31.6,52.3,48.3,-9.0,91.5,26.3,57.9,21.6125,433.5833333333333,104.0,91,4.0
2021-12-02 01:00:00+00:00,31.6,51.4,47.7,-9.0,91.0,26.7,58.0,21.57916666666667,438.5416666666667,110.0,90,0.0
2021-12-02 01:00:00+00:00,31.6,51.4,47.7,-9.0,91.0,26.7,58.0,21.57916666666667,438.5416666666667,111.0,90,0.0
2021-12-02 02:00:00+00:00,31.3,52.4,48.5,-9.0,91.1,26.3,58.0,21.587499999999995,440.6666666666667,110.0,88,1.9
2021-12-02 02:00:00+00:00,31.3,52.4,48.5,-9.0,91.1,26.3,58.0,21.587499999999995,440.6666666666667,111.0,88,1.9
2021-12-02 03:00:00+00:00,31.1,51.9,46.8,-8.3,91.6,28.7,58.1,21.60833333333333,442.375,106.0,90,2.0
2021-12-02 03:00:00+00:00,31.1,51.9,46.8,-8.3,91.6,28.7,58.1,21.60833333333333,442.375,110.0,90,2.0
2021-12-02 04:00:00+00:00,31.0,50.7,46.6,-7.7,91.6,27.1,58.0,21.558333333333334,439.2916666666667,106.0,90,2.0
2021-12-02 04:00:00+00:00,31.0,50.7,46.6,-7.7,91.6,27.1,58.0,21.558333333333334,439.2916666666667,111.0,90,2.0
2021-12-02 05:00:00+00:00,30.9,50.7,46.7,-7.1,93.6,27.7,58.3,21.570833333333336,447.2916666666667,111.0,90,3.1
2021-12-02 05:00:00+00:00,30.9,50.7,46.7,-7.1,93.6,27.7,58.3,21.570833333333336,447.2916666666667,106.0,90,3.1
2021-12-02 06:00:00+00:00,30.8,51.1,46.1,-6.9,93.4,25.9,57.9,21.57916666666667,449.375,106.0,89,0.6
2021-12-02 06:00:00+00:00,30.8,51.1,46.1,-6.9,93.4,25.9,57.9,21.57916666666667,449.375,104.0,89,0.6
2021-12-02 07:00:00+00:00,30.4,50.2,45.2,-6.6,92.9,25.5,58.1,21.61666666666667,489.875,102.0,89,-1.2
2021-12-02 07:00:00+00:00,30.4,50.2,45.2,-6.6,92.9,25.5,58.1,21.61666666666667,489.875,111.0,89,-1.2
2021-12-02 08:00:00+00:00,30.4,49.0,45.4,-6.2,91.4,29.2,57.8,21.662500000000005,494.7083333333333,104.0,88,2.4
2021-12-02 08:00:00+00:00,30.4,49.0,45.4,-6.2,91.4,29.2,57.8,21.662500000000005,494.7083333333333,103.0,88,2.4
2021-12-02 09:00:00+00:00,30.7,50.4,44.8,-5.9,91.0,28.7,57.9,21.662500000000005,488.75,102.0,88,2.1
2021-12-02 10:00:00+00:00,30.2,49.7,45.2,-5.5,90.3,28.8,57.6,21.625000000000004,481.2916666666667,99.0,86,1.7
2021-12-02 10:00:00+00:00,30.2,49.7,45.2,-5.5,90.3,28.8,57.6,21.625000000000004,481.2916666666667,103.0,86,1.7
2021-12-02 11:00:00+00:00,29.9,48.6,43.7,-5.4,90.2,29.4,57.8,21.720833333333335,517.9583333333334,102.0,85,0.6
2021-12-02 11:00:00+00:00,29.9,48.6,43.7,-5.4,90.2,29.4,57.8,21.720833333333335,517.9583333333334,91.0,85,0.6
2021-12-02 12:00:00+00:00,30.5,49.7,44.9,-5.2,90.2,29.0,57.8,21.741666666666664,531.9166666666666,96.0,86,1.0
2021-12-02 12:00:00+00:00,30.5,49.7,44.9,-5.2,90.2,29.0,57.8,21.741666666666664,531.9166666666666,99.0,86,1.0
2021-12-02 13:00:00+00:00,30.1,49.2,43.9,-5.3,90.1,29.3,57.8,21.754166666666674,510.1666666666667,95.0,86,0.8
2021-12-02 13:00:00+00:00,30.1,49.2,43.9,-5.3,90.1,29.3,57.8,21.754166666666674,510.1666666666667,91.0,86,0.8
2021-12-02 14:00:00+00:00,30.4,49.1,45.1,-5.4,89.9,28.0,58.1,21.666666666666668,465.3333333333333,96.0,83,0.2
2021-12-02 15:00:00+00:00,30.1,49.8,44.7,-5.5,89.9,26.9,58.0,21.633333333333336,437.875,94.0,82,0.6
2021-12-02 15:00:00+00:00,30.1,49.8,44.7,-5.5,89.9,26.9,58.0,21.633333333333336,437.875,95.0,82,0.6
2021-12-02 16:00:00+00:00,30.1,48.5,44.5,-5.5,90.2,29.4,58.0,21.666666666666668,443.2916666666667,96.0,83,0.6
2021-12-02 16:00:00+00:00,30.1,48.5,44.5,-5.5,90.2,29.4,58.0,21.666666666666668,443.2916666666667,90.0,83,0.6
2021-12-02 17:00:00+00:00,30.5,50.3,45.1,-6.3,90.3,29.4,58.0,21.633333333333336,438.25,94.0,81,1.1
2021-12-02 17:00:00+00:00,30.5,50.3,45.1,-6.3,90.3,29.4,58.0,21.633333333333336,438.25,96.0,81,1.1
2021-12-02 18:00:00+00:00,31.0,50.6,46.2,-7.2,90.4,26.2,58.0,21.654166666666665,443.2083333333333,90.0,82,0.4
2021-12-02 18:00:00+00:00,31.0,50.6,46.2,-7.2,90.4,26.2,58.0,21.654166666666665,443.2083333333333,101.0,82,0.4
2021-12-02 19:00:00+00:00,31.2,51.7,47.2,-7.7,90.4,27.3,58.0,21.675,435.2083333333333,96.0,83,0.0
2021-12-02 19:00:00+00:00,31.2,51.7,47.2,-7.7,90.4,27.3,58.0,21.675,435.2083333333333,103.0,83,0.0
2021-12-02 20:00:00+00:00,31.1,50.8,47.0,-7.9,91.2,27.3,58.0,21.612499999999997,432.5416666666667,105.0,84,-1.0
2021-12-02 20:00:00+00:00,31.1,50.8,47.0,-7.9,91.2,27.3,58.0,21.612499999999997,432.5416666666667,101.0,84,-1.0
2021-12-02 21:00:00+00:00,30.9,51.9,46.6,-8.1,91.2,26.0,58.0,21.65416666666667,434.875,107.0,87,-0.1
2021-12-02 21:00:00+00:00,30.9,51.9,46.6,-8.1,91.2,26.0,58.0,21.65416666666667,434.875,103.0,87,-0.1
2021-12-02 22:00:00+00:00,31.1,51.2,47.2,-8.2,91.6,26.1,58.0,21.641666666666666,447.375,104.0,88,-0.2
2021-12-02 22:00:00+00:00,31.1,51.2,47.2,-8.2,91.6,26.1,58.0,21.641666666666666,447.375,105.0,88,-0.2
2021-12-02 23:00:00+00:00,31.2,51.7,47.9,-8.4,90.5,26.8,58.0,21.625,436.75,110.0,91,0.5
2021-12-02 23:00:00+00:00,31.2,51.7,47.9,-8.4,90.5,26.8,58.0,21.625,436.75,107.0,91,0.5
2021-12-03 00:00:00+00:00,31.6,51.8,47.2,-8.8,90.0,26.8,58.0,21.641666666666666,436.125,108.0,90,0.7
2021-12-03 00:00:00+00:00,31.6,51.8,47.2,-8.8,90.0,26.8,58.0,21.641666666666666,436.125,104.0,90,0.7
2021-12-03 01:00:00+00:00,31.0,52.0,47.9,-8.5,90.2,27.4,58.0,21.662499999999998,443.5833333333333,105.0,90,0.3
2021-12-03 01:00:00+00:00,31.0,52.0,47.9,-8.5,90.2,27.4,58.0,21.662499999999998,443.5833333333333,110.0,90,0.3
2021-12-03 02:00:00+00:00,31.7,52.5,48.5,-9.3,90.9,27.9,58.1,21.620833333333334,442.7916666666667,115.0,90,1.6
2021-12-03 02:00:00+00:00,31.7,52.5,48.5,-9.3,90.9,27.9,58.1,21.620833333333334,442.7916666666667,108.0,90,1.6
2021-12-03 03:00:00+00:00,31.6,51.7,47.6,-9.1,90.8,28.2,58.0,21.637500000000006,442.4166666666667,105.0,91,0.3
2021-12-03 03:00:00+00:00,31.6,51.7,47.6,-9.1,90.8,28.2,58.0,21.637500000000006,442.4166666666667,107.0,91,0.3
2021-12-03 04:00:00+00:00,31.6,52.4,48.4,-9.1,91.3,26.9,58.0,21.587500000000002,450.2916666666667,113.0,91,0.5
2021-12-03 04:00:00+00:00,31.6,52.4,48.4,-9.1,91.3,26.9,58.0,21.587500000000002,450.2916666666667,115.0,91,0.5
2021-12-03 05:00:00+00:00,31.3,52.5,48.5,-9.3,93.9,26.4,58.1,21.579166666666666,447.375,115.0,90,0.2
2021-12-03 05:00:00+00:00,31.3,52.5,48.5,-9.3,93.9,26.4,58.1,21.579166666666666,447.375,107.0,90,0.2
2021-12-03 06:00:00+00:00,31.3,51.7,47.0,-8.8,94.3,27.7,58.1,21.545833333333334,452.5416666666667,108.0,90,0.2
2021-12-03 06:00:00+00:00,31.3,51.7,47.0,-8.8,94.3,27.7,58.1,21.545833333333334,452.5416666666667,113.0,90,0.2
2021-12-03 07:00:00+00:00,31.7,52.5,47.8,-8.7,93.8,26.5,58.0,21.675,514.7083333333334,105.0,91,0.6
2021-12-03 07:00:00+00:00,31.7,52.5,47.8,-8.7,93.8,26.5,58.0,21.675,514.7083333333334,115.0,91,0.6
2021-12-03 08:00:00+00:00,31.2,51.1,47.4,-8.3,91.6,29.7,58.1,21.683333333333334,532.8333333333334,108.0,90,1.5
2021-12-03 09:00:00+00:00,31.0,51.6,47.3,-8.0,91.3,27.2,58.1,21.662500000000005,500.4166666666667,106.0,90,114.2
2021-12-03 09:00:00+00:00,31.0,51.6,47.3,-8.0,91.3,27.2,58.1,21.662500000000005,500.4166666666667,105.0,90,114.2
2021-12-03 10:00:00+00:00,30.6,50.1,46.0,-7.7,90.8,28.9,58.0,21.666666666666668,516.1666666666666,106.0,89,144.1
2021-12-03 10:00:00+00:00,30.6,50.1,46.0,-7.7,90.8,28.9,58.0,21.666666666666668,516.1666666666666,108.0,89,144.1
2021-12-03 11:00:00+00:00,31.0,51.1,46.8,-7.5,90.7,27.1,58.0,21.741666666666664,528.8333333333334,106.0,89,1.4
2021-12-03 11:00:00+00:00,31.0,51.1,46.8,-7.5,90.7,27.1,58.0,21.741666666666664,528.8333333333334,108.0,89,1.4
2021-12-03 12:00:00+00:00,30.9,51.3,46.3,-7.5,91.1,27.7,57.9,21.745833333333337,495.2916666666667,106.0,89,4.0
2021-12-03 13:00:00+00:00,31.4,51.7,47.3,-7.6,91.3,27.5,58.0,21.695833333333336,471.875,104.0,89,2.0
2021-12-03 13:00:00+00:00,31.4,51.7,47.3,-7.6,91.3,27.5,58.0,21.695833333333336,471.875,108.0,89,2.0
2021-12-03 14:00:00+00:00,30.5,49.8,45.7,-7.5,91.0,26.7,58.0,21.629166666666663,453.8333333333333,106.0,89,1.6
2021-12-03 14:00:00+00:00,30.5,49.8,45.7,-7.5,91.0,26.7,58.0,21.629166666666663,453.8333333333333,101.0,89,1.6
2021-12-03 15:00:00+00:00,31.3,51.9,47.1,-7.5,90.9,27.8,58.0,21.67916666666667,450.4166666666667,105.0,90,1.8
2021-12-03 15:00:00+00:00,31.3,51.9,47.1,-7.5,90.9,27.8,58.0,21.67916666666667,450.4166666666667,104.0,90,1.8
2021-12-03 16:00:00+00:00,30.6,50.6,46.4,-7.0,91.5,27.3,57.9,21.65416666666667,448.2916666666667,101.0,90,1.4
2021-12-03 16:00:00+00:00,30.6,50.6,46.4,-7.0,91.5,27.3,57.9,21.65416666666667,448.2916666666667,96.0,90,1.4
2021-12-03 17:00:00+00:00,30.5,49.3,45.0,-6.4,91.4,26.8,58.1,21.629166666666666,451.1666666666667,105.0,89,1.4
2021-12-03 17:00:00+00:00,30.5,49.3,45.0,-6.4,91.4,26.8,58.1,21.629166666666666,451.1666666666667,94.0,89,1.4
