timestamp,District_heat_temperature,Domestic_water_network_1_temperature,Radiator_network_1_temperature,Radiator_network_1_primary_valve,Ventilation_network_1_temperature,Ventilation_network_1_primary_valve,Ventilation_network_1_secondary_valve,control_on,control_off,Energy_consumption,Inside_temperature,CO2_concentration,avg_pressure_difference,Outside_temperature_average,Outside_humidity,Solar_irradiance,Radiator_network_1_temperature_setpoint
2021-10-15 01:00:00+00:00,71.5481759,58.13209377,36.23638277,2.099999905,28.18324558,5.998293742,0,0,36.15911679,16,22.75454545,422.4233333,3.77,7.9,91,-1.5,36.15911679
2021-10-15 02:00:00+00:00,72.05647937,57.92501233,35.96608152,2.099999905,28.03762687,6.270616876,0,0,35.92500061,15,22.75818182,422.3233333,3.468571429,8.2,90,-2,35.92500061
2021-10-15 03:00:00+00:00,72.48371224,58.00521891,35.96788172,2.099999905,27.92378263,7.373605132,0,0,36.03333301,16,22.40727273,431.1333333,-0.34,7.9,93,-1.7,36.03333301
2021-10-15 04:00:00+00:00,74.14322616,58.01918059,35.72562915,2.099999905,27.89473072,7.55142173,0,0,35.87122975,14,22.08636364,444.6,0.358571429,8,93,-1.6,35.87122975
2021-10-15 05:00:00+00:00,74.87066275,58.31938638,35.81729732,2.099999905,27.92223804,7.562838249,0,0,35.85228357,15,22.15181818,532.9533333,0.395714286,7.9,96,-1.2,35.85228357
2021-10-15 06:00:00+00:00,74.5145263,58.32933263,35.41140276,2.099999905,27.56570873,7.158784322,0,0,35.42203241,21,22.21545455,512.0866667,0.084285714,8.3,96,13.4,35.42203241
2021-10-15 07:00:00+00:00,74.25893843,57.34274035,34.90246895,2.099999905,27.57935412,5.94544499,0,0,34.82808536,20,22.35363636,521.7966667,0.19,8.7,96,30.8,34.82808536
2021-10-15 08:00:00+00:00,73.35929615,58.16275331,34.55115133,2.099999905,27.25140199,6.258447907,0,0,34.52123525,25,22.24090909,506.41,0.467142857,9,96,28.8,34.52123525
2021-10-15 09:00:00+00:00,72.44349272,57.96485553,34.06268837,2.099999905,27.11114619,6.181738226,0,0,34.11828029,20,22.25,516.5066667,0.905714286,9.3,95,53.1,34.11828029
2021-10-15 10:00:00+00:00,72.05246399,57.66736705,33.27038051,2.099999905,26.5492884,6.285254274,0,0,33.31747692,17,22.22181818,508.8233333,0.295,9.7,95,115.7,33.31747692
2021-10-15 11:00:00+00:00,71.90000255,57.796157,33.01095095,2.099999905,26.54294067,6.173601655,0,0,33.16666617,24,22.15,480.45,0.221428571,10.1,92,102.4,33.16666617
2021-10-15 12:00:00+00:00,71.18061773,57.81086986,33.04744611,2.099999905,26.4631325,6.284295345,0,0,33.0106204,23,21.91,434.4866667,-0.338571429,10.1,94,115.7,33.0106204
2021-10-15 13:00:00+00:00,71.65146781,57.94936472,33.66567192,2.099999905,26.91475189,6.873690169,0,0,33.56338325,17,21.77272727,428.3566667,-1.06,10,94,22.3,33.56338325
2021-10-15 14:00:00+00:00,71.61789543,58.0250127,34.90449142,2.099999905,27.42314907,7.618423709,0,0,34.70979781,25,21.75454545,429.78,-0.647142857,9.8,95,4,34.70979781
2021-10-15 15:00:00+00:00,71.35961573,57.90834634,35.01801659,2.099999905,27.4844388,7.478260097,0,0,35.01812875,14,21.71545455,431.28,-0.818571429,8.9,92,2.5,35.01812875
2021-10-15 16:00:00+00:00,71.70062646,58.13268315,36.1233709,2.099999905,28.04946822,6.305165104,0,0,36.09292835,17,22.05181818,427.7433333,1.564285714,8,88,-1.7,36.09292835
2021-10-15 17:00:00+00:00,71.48208304,58.0416918,37.98437787,2.099999905,28.96499579,6.97809819,0,0,37.99500426,19,22.34818182,425.69,1.92,7,85,-1.3,37.99500426
2021-10-15 18:00:00+00:00,71.8885384,58.07177571,39.804021,2.099999905,30.01438979,7.046168563,0,0,39.80812099,18,22.50545455,426.3133333,2.345714286,5.5,88,-1.9,39.80812099
2021-10-15 19:00:00+00:00,72.20062769,58.09357358,40.35453791,2.099999905,30.55079452,7.540850577,0,0,40.35978831,17,22.60181818,423.93,3.551428571,4.5,87,-2.1,40.35978831
2021-10-15 20:00:00+00:00,72.77699604,57.87311031,40.74550263,2.099999905,31.35181998,7.541400643,0,0,40.69082256,18,22.67,423.8066667,2.232857143,4.1,90,-2.5,40.69082256
2021-10-15 21:00:00+00:00,72.08590575,58.04361336,41.11088578,2.099999905,31.82070682,7.851757008,0,0,41.06811558,20,22.69272727,423.26,2.447142857,3.9,88,-1.6,41.06811558
2021-10-15 22:00:00+00:00,72.95643369,58.03325929,41.16287618,2.099999905,32.41386582,7.347630643,0,0,41.20000076,20,22.73727273,427.3533333,2.797142857,3.5,87,-1.8,41.20000076
2021-10-15 23:00:00+00:00,73.11875836,57.91996093,41.02046566,2.099999905,31.94326558,7.858472788,0,0,41.17729811,20,23.04166667,422.8033333,2.272857143,3.3,87,-1.7,41.17729811
2021-10-16 00:00:00+00:00,74.00372156,57.94419503,41.10833555,2.099999905,32.06272536,7.46701735,0,0,41.09999847,21,23.01,424.2866667,1.892857143,3.6,83,-1.4,41.09999847
2021-10-16 01:00:00+00:00,73.17625224,58.11217871,41.15328393,2.099999905,32.11070814,7.806496127,0,0,41.16206738,21,22.82727273,423.41,1.617142857,3.5,83,-2.2,41.16206738
2021-10-16 02:00:00+00:00,73.02955388,58.19165522,41.39286126,2.099999905,32.34366354,7.746203459,0,0,41.29999924,20,22.82909091,424.7066667,2.561428571,3.2,88,-2.2,41.29999924
2021-10-16 03:00:00+00:00,73.84544893,58.03388523,41.22697287,2.099999905,32.23899091,7.723712853,0,0,41.26293507,21,22.85636364,423.2333333,2.71,3.5,83,-2.5,41.26293507
2021-10-16 04:00:00+00:00,73.44685053,57.94049201,40.967347,2.099999905,31.7981552,7.667763435,0,0,41.03499846,20,22.87272727,423.9866667,1.694285714,4.2,77,-2.5,41.03499846
2021-10-16 05:00:00+00:00,73.60316335,57.95834327,41.16658425,2.099999905,31.92056517,7.641514766,0,0,41.09396716,21,22.88636364,423.4333333,2.791428571,4.1,72,0.2,41.09396716
2021-10-16 06:00:00+00:00,73.24230158,57.99993888,40.8929371,2.099999905,31.39806092,7.084242295,0,0,40.77357334,20,22.89454545,423.9,1.632857143,4.2,75,49,40.77357334
2021-10-16 07:00:00+00:00,72.81213867,58.00064619,40.28842197,2.099999905,30.99214215,7.344773117,0,0,40.55318099,20,22.93,423.99,2.072857143,4.3,75,159,40.55318099
2021-10-16 08:00:00+00:00,72.47564933,58.08334475,39.49802396,2.099999905,29.62268923,6.989456234,0,0,39.48455174,21,22.93818182,425.8333333,0.855714286,5.3,72,232.4,39.48455174
2021-10-16 09:00:00+00:00,71.97943878,58.02436122,37.82239879,2.099999905,29.02337617,7.0311498,0,0,37.8077908,19,22.91,421.9666667,-2.798571429,6.4,67,176.3,37.8077908
2021-10-16 10:00:00+00:00,71.5358968,58.06666627,37.22946268,2.099999905,28.4199736,7.255786708,0,0,37.1540727,19,22.87090909,421.1866667,-5.388571429,7,63,222.3,37.1540727
2021-10-16 11:00:00+00:00,71.60387455,58.15898296,37.31543386,2.099999905,28.5219099,6.957308186,0,0,37.34822428,18,22.85636364,422.5066667,-2.51,7.4,60,286,37.34822428
2021-10-16 12:00:00+00:00,71.71985,58.01352536,37.31276254,2.099999905,28.68862555,6.455608811,0,0,37.35266822,17,22.84363636,422.7066667,2.687142857,7.3,62,165.1,37.35266822
2021-10-16 13:00:00+00:00,71.64039837,58.0281275,37.19687959,2.099999905,28.61179535,6.482515429,0,0,37.06860325,17,22.83818182,422.4633333,2.031428571,7.3,64,97.1,37.06860325
2021-10-16 14:00:00+00:00,71.71665361,58.08724317,38.25963697,2.099999905,29.11357632,6.943056376,0,0,38.30795862,17,22.85181818,420.1333333,1.905714286,7.1,66,64.1,38.30795862
2021-10-16 15:00:00+00:00,71.74744652,57.94472954,38.88585385,2.099999905,29.56014852,6.907074214,0,0,38.93705288,15,22.9,421.8933333,2.408571429,5.5,80,11.8,38.93705288
2021-10-16 16:00:00+00:00,72.2820404,57.92571771,39.98325068,2.099999905,30.25064743,7.420497688,0,0,39.97371523,16,22.9,424.9733333,2.142857143,5.6,77,-2.7,39.97371523
2021-10-16 17:00:00+00:00,72.55321661,58.13850605,40.53981482,2.099999905,30.90256418,7.483455055,0,0,40.56204818,18,22.91545455,424.19,2.838571429,4.2,88,-2.3,40.56204818
2021-10-16 18:00:00+00:00,73.09294271,58.04418371,41.04935604,2.099999905,31.53716757,7.610674066,0,0,40.83704842,18,22.93272727,428.3833333,2.667142857,3.4,92,-1.7,40.83704842
2021-10-16 19:00:00+00:00,72.8640848,57.81420122,41.08663105,2.099999905,32.02369117,7.640648495,0,0,41.10140223,20,22.94181818,430.89,2.715714286,3.5,91,-2.5,41.10140223
2021-10-16 20:00:00+00:00,73.34037985,58.01142363,41.27303435,2.099999905,32.27788645,7.79345483,0,0,41.28102166,20,22.95272727,428.1033333,2.771428571,4,85,-1.9,41.28102166
2021-10-16 21:00:00+00:00,71.78398101,58.08338394,41.33968117,2.099999905,32.46056339,7.541535963,0,0,41.28564558,20,22.98363636,432.5966667,2.824285714,4,83,-2.2,41.28564558
2021-10-16 22:00:00+00:00,73.57435338,58.08196377,41.32048275,2.099999905,32.0335869,8.184605503,0,0,41.33704096,20,22.95272727,432.04,2.872857143,3.8,81,-2.4,41.33704096
2021-10-16 23:00:00+00:00,73.842295,57.92392149,41.67756757,2.099999905,32.76364915,7.848775298,0,0,41.53703878,21,23.5075,432.5233333,2.98,3.6,79,-2.4,41.53703878
2021-10-17 00:00:00+00:00,73.5557418,58.047923,41.44162344,2.099999905,32.92986845,7.800379548,0,0,41.59999847,20,23.19444444,430.53,2.861428571,3.5,78,-2.4,41.59999847
2021-10-17 00:00:00+00:00,73.5557418,58.047923,41.44162344,2.099999905,32.92983763,7.800235717,0,0,41.59999847,20,23.19444444,430.53,2.861428571,3.5,78,-2.4,41.59999847
2021-10-17 01:00:00+00:00,73.65962877,57.9614175,41.82116922,2.099999905,32.9004621,7.717039911,0,0,41.5666655,21,22.99727273,428.8866667,2.872857143,3.7,75,-2.3,41.5666655
2021-10-17 02:00:00+00:00,73.60898123,58.06600601,41.61490705,2.099999905,32.89547321,7.990076355,0,0,41.68935164,21,23.00727273,428.9833333,2.695714286,3.5,74,-2.3,41.68935164
2021-10-17 03:00:00+00:00,73.38398472,58.05470799,41.72369428,2.099999905,33.01433017,7.877976519,0,0,41.70833401,21,23.03363636,430.4466667,1.552857143,3.5,74,-2.5,41.70833401
2021-10-17 04:00:00+00:00,73.74674708,58.01097555,41.87233103,2.099999905,33.39970118,7.834130102,0,0,41.8763811,21,23.03181818,431.86,2.644285714,3.5,72,-2.4,41.8763811
2021-10-17 05:00:00+00:00,73.94165855,58.13363638,41.78265956,2.099999905,33.45899175,7.928259026,0,0,41.97130483,21,23.02545455,429.71,2.215714286,3.4,74,-0.4,41.97130483
2021-10-17 06:00:00+00:00,73.63595276,57.96941477,41.62828515,2.099999905,32.9827903,7.656811109,0,0,41.69029131,21,23.05727273,428.6933333,3.154285714,3.4,75,57.8,41.69029131
2021-10-17 07:00:00+00:00,73.33659118,58.0596081,40.91554061,2.099999905,31.48457128,7.602921006,0,0,40.98754586,21,23.04909091,428.1733333,3.164285714,4.2,73,178.4,40.98754586
2021-10-17 08:00:00+00:00,72.88530665,58.00897819,39.95584074,2.099999905,30.2965173,6.831456503,0,0,40.0718376,21,23.06545455,427.7966667,2.111428571,5,72,241,40.0718376
2021-10-17 09:00:00+00:00,72.36160658,57.9743743,38.33925265,2.099999905,29.23418415,7.312232971,0,0,38.35422396,21,23.04272727,429.3766667,-3.097142857,5.7,67,325.6,38.35422396
2021-10-17 10:00:00+00:00,72.39933625,58.11798973,38.32061098,2.099999905,29.22394728,7.561699575,0,0,38.3736354,20,23.04909091,427.7466667,-3.764285714,5.7,66,360.2,38.3736354
2021-10-17 11:00:00+00:00,71.77127846,58.01533627,37.54234881,2.099999905,28.73317567,6.407350186,0,0,37.60368028,17,23.00090909,427.2066667,1.155714286,6.4,58,255,37.60368028
2021-10-17 12:00:00+00:00,71.63266475,58.12365825,38.62167299,2.099999905,29.31047853,7.033115435,0,0,38.5536862,18,22.98545455,428.0833333,2.391428571,7.3,57,70.7,38.5536862
2021-10-17 13:00:00+00:00,71.74670649,57.98102453,38.84844018,2.099999905,29.47514314,6.899424885,0,0,38.87442626,19,23.00545455,425.5033333,2.642857143,6,60,266.6,38.87442626
2021-10-17 14:00:00+00:00,72.21666472,58.00233303,40.29137945,2.099999905,30.37100457,7.533728612,0,0,40.12907142,16,23.00545455,426.2833333,2.34,4.8,74,98.9,40.12907142
2021-10-17 15:00:00+00:00,72.75173138,58.0430041,41.39283709,2.099999905,32.5196524,13.08681991,0,0,41.44475529,17,23.04181818,427.0433333,2.915714286,4.3,77,6,41.44475529
2021-10-17 16:00:00+00:00,72.99629393,58.08965637,41.9743211,2.099999905,33.39732708,7.940318768,0,0,41.82034489,19,23.07636364,429.9266667,3.008571429,3.1,89,-2.4,41.82034489
2021-10-17 17:00:00+00:00,73.30806266,58.03327686,42.24936747,2.099999905,34.01889034,7.753933551,0,0,42.19901833,19,23.09181818,430.2266667,3.102857143,2.5,88,-2,42.19901833
2021-10-17 18:00:00+00:00,73.89602789,58.01532165,42.47224309,2.099999905,34.3793634,7.859675966,0,0,42.40000153,22,23.08090909,431.3533333,3.405714286,1.9,90,-2.7,42.40000153
2021-10-17 19:00:00+00:00,74.15132648,57.95611121,42.4540439,2.099999905,34.41996515,8.007283382,0,0,42.48333406,21,23.11545455,432.05,3.615714286,1.9,89,-1.8,42.48333406
2021-10-17 20:00:00+00:00,74.43198893,57.98327625,42.2376761,2.099999905,34.00254015,8.047273139,0,0,42.27966193,22,23.12181818,436.3166667,3.567142857,2.4,87,-1.5,42.27966193
2021-10-17 21:00:00+00:00,74.2520046,57.98339367,41.89068319,2.099999905,33.5240302,7.867316612,0,0,42.00099366,22,23.12727273,434.3333333,3.015714286,2.5,92,-1.1,42.00099366
2021-10-17 22:00:00+00:00,74.04233178,58.06733545,41.59997495,2.099999905,33.37638625,7.359052924,0,0,41.70109403,22,23.12272727,435.25,3.11,2.8,92,-1.6,41.70109403
2021-10-17 23:00:00+00:00,74.17166721,58.01327021,41.57225849,2.099999905,32.52561555,7.729427398,0,0,41.46890369,22,23.2775,434.5233333,2.234285714,3.2,88,-1.4,41.46890369
2021-10-18 00:00:00+00:00,74.78632766,58.02775346,41.21509471,2.099999905,32.3224196,7.529705373,0,0,41.2690004,21,23.34111111,432.4566667,2.225714286,3.4,88,-1.1,41.2690004
2021-10-18 01:00:00+00:00,75.33333596,58.22787683,40.97497435,2.099999905,32.0373242,7.649612162,0,0,41.16066771,21,23.325,433.1433333,2.627142857,3.6,87,-1.4,41.16066771
2021-10-18 02:00:00+00:00,75.65433163,57.97435163,41.00631817,2.099999905,31.95607857,7.800316437,0,0,41.13933066,21,23.10636364,433.5233333,1.425714286,3.7,84,-2.5,41.13933066
2021-10-18 03:00:00+00:00,76.30230926,58.0880813,41.04998119,2.099999905,32.07304392,18.41372266,0,0,41.25000057,20,22.59090909,445.0933333,-2.304285714,3.6,84,-2.5,41.25000057
2021-10-18 04:00:00+00:00,77.13697643,57.94368637,41.21736825,2.099999905,32.10761405,21.07407337,0,0,41.16900338,20,22.14818182,448.5133333,-1.811428571,3.7,82,-2.2,41.16900338
2021-10-18 05:00:00+00:00,77.74098847,58.03261756,41.09236837,2.099999905,31.97637154,21.73935228,0,0,41.10599459,21,22.01636364,444.22,-2.944285714,3.9,79,-1.2,41.10599459
2021-10-18 06:00:00+00:00,77.70067336,58.1312948,41.32632945,2.099999905,32.30066038,21.8280857,0,0,41.25233897,28,21.95909091,447.5666667,-1.851428571,3.8,81,49.8,41.25233897
2021-10-18 07:00:00+00:00,77.05536995,57.97856052,41.00966859,2.099999905,31.82431113,21.84167901,0,0,41.04400479,29,21.92454545,445.1333333,-0.268571429,3.6,81,146.2,41.04400479
2021-10-18 08:00:00+00:00,75.89342495,58.01038733,40.37136073,2.099999905,31.14411208,20.60391783,0,0,40.65804271,31,21.95,443.89,-0.715714286,3.8,81,232.8,40.65804271
2021-10-18 09:00:00+00:00,74.23510869,58.01944436,40.00203042,2.099999905,30.25966296,20.11023822,0,0,40.17967941,31,21.92818182,444.19,-2.071428571,4.4,77,168.7,40.17967941
2021-10-18 10:00:00+00:00,74.17996029,58.15624703,39.94368828,2.099999905,29.88877667,19.79190961,0,0,39.90103362,30,21.89272727,461.4933333,-0.405714286,4.7,76,173.6,39.90103362
2021-10-18 11:00:00+00:00,74.68760739,58.04303237,38.65676439,2.099999905,29.37002224,14.59545364,0,0,38.74279074,29,21.88,443.7266667,-3.448571429,5.3,69,309.8,38.74279074
2021-10-18 12:00:00+00:00,74.63469022,58.02086011,39.1105758,2.099999905,29.49592943,18.42513588,0,0,39.14324115,29,21.81,442.0566667,-1.58,5.2,65,97.9,39.14324115
2021-10-18 13:00:00+00:00,74.71396286,57.94718849,39.61264923,2.099999905,29.86892152,21.5783474,0,0,39.70389924,28,21.77818182,440.74,-2.127142857,5.5,66,99.3,39.70389924
2021-10-18 14:00:00+00:00,75.29660895,57.90621893,40.76052899,2.099999905,31.22658979,24.60544833,0,0,40.68124232,25,21.78454545,443.47,-1.57,4.4,73,41.7,40.68124232
2021-10-18 15:00:00+00:00,75.77294421,57.90213553,41.29389127,2.099999905,32.3495757,23.16563838,0,0,41.13462911,27,21.78636364,443.8,-1.63,3.6,78,5.5,41.13462911
2021-10-18 16:00:00+00:00,75.32909125,57.87632421,41.61104621,2.099999905,32.84233903,7.628124957,0,0,41.51561424,29,22.18272727,442.4866667,2.905714286,3.4,75,-1.8,41.51561424
2021-10-18 17:00:00+00:00,74.86105466,57.90762485,42.13487805,2.099999905,33.28196385,8.025656006,0,0,41.85363996,31,22.52,440.96,3.041428571,2.9,79,-2.1,41.85363996
2021-10-18 18:00:00+00:00,74.79303094,57.96047795,42.24930434,2.099999905,33.88131158,7.868095115,0,0,42.148942,31,22.62363636,440.1966667,3.512857143,2.8,79,-2.5,42.148942
2021-10-18 19:00:00+00:00,74.92090724,57.83956508,42.41528822,2.099999905,34.4042887,7.850687679,0,0,42.49296054,23,22.69454545,438.9,2.938571429,2.1,81,-2.9,42.49296054
2021-10-18 20:00:00+00:00,75.39726715,58.08963753,42.92434252,2.099999905,34.96324144,8.682670244,0,0,42.80294559,23,22.74,440.1633333,2.77,1.8,81,-2.6,42.80294559
2021-10-18 21:00:00+00:00,75.59863772,57.96521908,43.20913192,2.099999905,35.48333919,8.19484486,0,0,43.08226302,24,22.76181818,440.2,3.747142857,1.5,81,-2.5,43.08226302
2021-10-18 22:00:00+00:00,75.95696468,57.85631649,43.47636837,2.099999905,36.07786541,13.79549489,0,0,43.50490897,24,22.80909091,441.67,4.175714286,1.2,80,-2.3,43.50490897
2021-10-18 23:00:00+00:00,76.65775543,57.91453282,44.00212485,2.099999905,37.16813922,16.21873107,0,0,44.0262774,24,23.00125,441.4333333,3.742857143,0.7,81,-2.6,44.0262774
2021-10-19 00:00:00+00:00,78.05774192,58.02152557,44.29103845,2.099999905,37.55490325,15.54245029,0,0,44.20127474,24,22.77333333,444.3266667,3.482857143,0,85,-2.5,44.20127474
2021-10-19 01:00:00+00:00,78.92989995,57.85347234,44.57145165,2.099999905,37.87704369,13.17857281,0,0,44.32970807,26,22.90545455,442.7366667,3.738571429,-0.3,87,-2.3,44.32970807
2021-10-19 02:00:00+00:00,79.41185825,57.87291908,44.20214231,2.099999905,37.35975785,13.26909736,0,0,44.22626227,26,22.91454545,444.2266667,3.565714286,-0.6,88,-2.2,44.22626227
2021-10-19 03:00:00+00:00,80.43761529,57.8659849,44.40482936,2.099999905,37.95908093,31.1908682,0,0,44.57029658,26,22.42454545,455.6166667,-0.877142857,-2.2,91,-2.5,44.57029658
2021-10-19 04:00:00+00:00,82.40563125,58.03124686,44.6771125,2.099999905,38.62364107,34.2846958,0,0,44.83459869,26,22.05181818,459.6433333,-0.77,-2.8,93,-2,44.83459869
2021-10-19 05:00:00+00:00,83.18401055,57.92014065,44.75207067,2.099999905,38.96107248,36.11264386,0,0,45,27,21.92909091,463.6866667,-0.748333333,-3.7,96,-1.3,45
2021-10-19 06:00:00+00:00,82.61594403,57.91595913,44.85140211,2.099999905,38.90694505,35.15961748,0,0,44.98707729,38,21.92818182,466.06,-0.37,-3.7,96,46.3,44.98707729
2021-10-19 07:00:00+00:00,81.18746088,57.98262364,44.21805663,2.099999905,37.52011111,30.78743371,0,0,44.23790227,43,21.91272727,457.4433333,-0.438571429,-0.9,89,149.6,44.23790227
2021-10-19 08:00:00+00:00,79.11459076,58.00354597,42.84718691,2.099999905,35.43123124,28.60140711,0,0,43.08665629,43,21.87272727,449.0766667,-0.554,0.9,81,237.8,43.08665629
2021-10-19 09:00:00+00:00,78.3902748,58.14022881,41.98402488,2.099999905,34.04512456,27.33599593,0,0,42.30180589,42,21.80454545,447.66,-0.412857143,2.6,70,297.9,42.30180589
2021-10-19 10:00:00+00:00,78.09444372,57.89031177,41.68821441,2.099999905,33.11947015,24.17239313,0,0,41.71653705,39,21.79,445.49,-0.5,3.2,64,287.3,41.71653705
2021-10-19 11:00:00+00:00,77.70139654,58.24503237,40.96462033,2.099999905,31.89725957,22.98603614,0,0,41.08875439,35,21.70727273,446.95,-0.84,3.6,61,292.6,41.08875439
2021-10-19 12:00:00+00:00,77.57569606,58.0792582,41.08325698,2.099999905,31.92008147,24.05073994,0,0,41.08930104,34,21.72,445.7966667,-0.605,4.6,54,151.5,41.08930104
2021-10-19 13:00:00+00:00,77.53473055,58.06042141,41.14035149,2.099999905,32.02784304,26.52311758,0,0,41.26957514,33,21.65636364,443.4,-0.258333333,3.8,56,133.9,41.26957514
2021-10-19 14:00:00+00:00,77.25833441,58.00905738,41.85201586,2.099999905,33.17421456,31.29607941,0,0,41.719562,31,21.66181818,448.8833333,-0.463333333,2.8,62,33.4,41.719562
2021-10-19 15:00:00+00:00,77.35972141,58.04361077,41.65833161,2.099999905,33.33179764,25.9711498,0,0,41.73570062,33,21.69363636,443.7333333,-0.5,2.4,67,1.8,41.73570062
2021-10-19 16:00:00+00:00,76.18413544,57.89660744,41.57570019,2.099999905,33.30083702,7.635792829,0,0,41.72263183,32,22.08272727,441.75,3.921428571,2.4,66,-1.9,41.72263183
2021-10-19 17:00:00+00:00,75.27439508,57.96740457,41.83125318,2.099999905,33.28403355,7.72420197,0,0,41.7583329,35,22.36636364,444.2766667,3.827142857,2.4,68,-1.6,41.7583329
2021-10-19 18:00:00+00:00,74.64307612,58.05407478,41.78615407,2.099999905,33.40693728,7.511944947,0,0,41.77333297,33,22.46363636,438.46,3.921428571,2.3,68,-1.5,41.77333297
2021-10-19 19:00:00+00:00,74.70692857,57.90833777,41.76386965,2.099999905,33.03813192,8.395067476,0,0,41.809559,24,22.52636364,437.5166667,4.045714286,2.3,70,-1,41.809559
2021-10-19 20:00:00+00:00,74.98954769,57.96953581,42.31596895,2.099999905,34.20285621,9.704262915,0,0,42.28025233,23,22.58363636,436.86,4.272857143,1.2,86,-1.5,42.28025233
2021-10-19 21:00:00+00:00,75.07429119,57.99713384,42.30548291,2.099999905,34.09642446,8.470118979,0,0,42.33262814,23,22.63363636,433.1833333,4.474285714,1.7,81,-2.5,42.33262814
2021-10-19 22:00:00+00:00,75.34787802,58.0568839,42.20140501,2.099999905,33.46256274,9.14914442,0,0,42.23236039,24,22.67727273,438.3733333,4.545714286,1.7,90,-1.8,42.23236039
2021-10-19 23:00:00+00:00,75.74858628,57.96262548,42.02996109,2.099999905,33.29571694,8.153216228,0,0,41.99271703,24,22.77222222,436.06,4.085714286,1.8,93,-1.7,41.99271703
2021-10-20 00:00:00+00:00,75.74929133,58.04928905,41.51665328,2.099999905,32.78760321,7.875193741,0,0,41.63283451,25,22.72818182,431.8633333,3.765714286,2.4,93,-2.1,41.63283451
2021-10-20 01:00:00+00:00,76.04574338,58.0597815,41.24525208,2.099999905,32.27182037,7.832617532,0,0,41.28808585,23,22.74818182,432.0166667,4.125714286,3.2,94,-2.1,41.28808585
2021-10-20 02:00:00+00:00,76.4735888,58.07501056,41.09307703,2.099999905,31.86268394,8.123532897,0,0,41.1197535,23,22.75,433.6666667,3.455714286,3.5,93,-1.9,41.1197535
2021-10-20 03:00:00+00:00,77.21788365,58.00258869,40.88259971,2.099999905,31.56379177,18.72403851,0,0,40.99404494,22,22.32727273,439.6466667,-0.391428571,3.7,93,-1.6,40.99404494
2021-10-20 04:00:00+00:00,78.08597041,58.06119249,41.07430651,2.099999905,31.79712723,20.32352959,0,0,40.93262201,22,21.95,442.66,-0.408333333,3.7,93,-1.6,40.93262201
2021-10-20 05:00:00+00:00,78.45832947,58.04167832,40.85213803,2.099999905,31.65213872,20.65525792,0,0,41,21,21.82909091,439.35,-0.695714286,3.6,93,-1,41
2021-10-20 06:00:00+00:00,78.2847581,58.10904182,40.83261435,2.099999905,31.5,21.68833048,0,0,40.89476172,29,21.77818182,438.13,0.211428571,3.6,94,0.6,40.89476172
2021-10-20 07:00:00+00:00,77.77310087,57.93764512,40.7833399,2.099999905,31.21046744,19.77333767,0,0,40.68642829,31,21.76090909,438.2533333,-0.367142857,3.9,95,23,40.68642829
2021-10-20 08:00:00+00:00,76.86404935,57.92212053,40.56879985,2.099999905,30.74595982,19.14234148,0,0,40.42452747,30,21.70818182,439.51,-0.188571429,4.3,96,13.6,40.42452747
2021-10-20 09:00:00+00:00,75.75930241,57.91739658,40.11405846,2.099999905,30.12929259,18.45575743,0,0,40.0888136,31,21.73,438.1933333,-0.17,4.9,95,21,40.0888136
2021-10-20 10:00:00+00:00,74.77858329,58.14639794,39.63548419,2.099999905,29.84381989,17.80026896,0,0,39.51524859,31,21.71636364,438.03,-0.267142857,5.4,95,45.9,39.51524859
2021-10-20 11:00:00+00:00,74.31048384,58.1503177,38.99596507,2.099999905,29.62643108,15.653032,0,0,38.97573787,29,21.69818182,437.38,-0.636,5.7,96,38.3,38.97573787
2021-10-20 12:00:00+00:00,74.13764533,57.96162432,37.96622515,2.099999905,29.01150961,7.779362513,0,0,38.02956428,28,21.69727273,439.8166667,-0.37,6.5,97,44.7,38.02956428
2021-10-20 13:00:00+00:00,74.09927929,58.01595678,37.02529629,2.099999905,28.47784925,8.036926741,0,0,37.09218499,28,21.65454545,441.98,-0.538333333,7.3,97,60.1,37.09218499
2021-10-20 14:00:00+00:00,73.66265078,57.93404912,35.68580035,2.099999905,27.71090227,7.376036127,0,0,35.82602415,26,21.65272727,446.2166667,-0.484285714,8.6,98,12.7,35.82602415
2021-10-20 15:00:00+00:00,72.84053833,58.05616311,34.32747448,2.099999905,27.14990047,6.727840273,0,0,34.31818709,25,21.66181818,446.67,-0.595714286,9.8,98,-0.3,34.31818709
2021-10-20 16:00:00+00:00,72.01266195,58.06664918,33.02388126,2.099999905,26.52032221,4.314272122,0,0,33.02982832,22,21.87090909,444.2433333,3.011428571,11.1,98,-1.5,33.02982832
2021-10-20 17:00:00+00:00,71.43221924,57.9000036,32.27099839,2.099999905,26.12566974,3.982494073,0,0,32.29433241,20,22.07818182,445.6633333,2.735714286,11.6,97,-1.4,32.29433241
2021-10-20 18:00:00+00:00,69.94202995,57.91884151,31.68696759,2.099999905,25.77625826,4.250139387,0,0,31.82456221,16,22.14272727,439.76,2.97,12,96,-1.6,31.82456221
2021-10-20 19:00:00+00:00,69.34456617,58.01521706,31.46738356,2.099999905,25.80471822,3.991718384,0,0,31.53884298,12,22.17545455,439.95,2.954285714,12,96,-1,31.53884298
